Time,q1,q2,q3,q4,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z
1732597030000.274,0.639404296875,-0.5203857421875,0.3646240234375,-0.43292236328125,-1.58,-10.71,2.89,-43.0625,15.875,13.0625,0.06763150851478027,-0.055632369907319255,0.08617563181722002
1732597030122.208,0.64044189453125,-0.52032470703125,0.36334228515625,-0.4324951171875,-0.97,-10.200000000000001,2.99,-43.375,16.5625,13.75,-0.020725784867432664,0.02399827721492203,0.014180800172453928
1732597030244.635,0.640869140625,-0.52117919921875,0.363037109375,-0.43115234375,-0.54,-9.74,2.17,-43.0625,15.875,13.375,0.008726646259971648,-0.013089969389957472,-0.00545415391248228
1732597030367.22,0.64166259765625,-0.5211181640625,0.3634033203125,-0.4296875,-1.69,-10.620000000000001,1.74,-42.0,15.1875,13.75,-0.018544123302439753,-0.031634092692397225,-0.004363323129985824
1732597030491.372,0.64276123046875,-0.52130126953125,0.36138916015625,-0.4295654296875,-0.03,-9.790000000000001,1.81,-43.375,16.1875,13.75,-0.039269908169872414,-0.039269908169872414,0.028361600344907856
1732597030613.42,0.6435546875,-0.52166748046875,0.360595703125,-0.4285888671875,-1.02,-10.56,1.6300000000000001,-41.5625,16.5625,15.0,-0.019634954084936207,-0.06326818538479445,0.11562806294462433
1732597030738.45,0.6453857421875,-0.521484375,0.35888671875,-0.42742919921875,0.51,-10.33,2.37,-42.0,15.875,13.75,0.05345070834232634,-0.03599741582238305,0.0545415391248228
1732597030863.144,0.6453857421875,-0.5218505859375,0.35955810546875,-0.4263916015625,0.12,-9.64,2.64,-42.375,16.1875,14.5625,-0.07308566242726255,0.020725784867432664,0.032724923474893676
1732597030986.1072,0.64501953125,-0.52197265625,0.36248779296875,-0.42437744140625,-0.88,-9.21,1.34,-43.0625,15.875,13.75,-0.06872233929727672,0.006544984694978736,0.1189005552921137
1732597031110.873,0.64422607421875,-0.52294921875,0.36236572265625,-0.42437744140625,0.18,-9.16,1.34,-43.375,16.1875,14.5625,-0.055632369907319255,-0.001090830782496456,0.016362461737446838
1732597031234.2988,0.6439208984375,-0.523681640625,0.36151123046875,-0.4246826171875,0.61,-9.700000000000001,1.53,-42.375,16.1875,15.25,-0.004363323129985824,-0.03381575425739013,0.05345070834232634
1732597031358.136,0.6446533203125,-0.5242919921875,0.36029052734375,-0.42401123046875,-0.21,-9.74,2.29,-44.1875,16.1875,13.75,-0.06981317007977318,-0.09926560120717749,0.20507618710933373
1732597031482.022,0.64495849609375,-0.525146484375,0.3607177734375,-0.4219970703125,-0.22,-10.17,2.21,-42.375,18.0625,15.6875,-0.11017390903214205,-0.061086523819801536,0.12871803233458182
1732597031604.437,0.64459228515625,-0.52606201171875,0.36041259765625,-0.4217529296875,0.11,-9.84,2.16,-44.1875,16.5625,15.0,-0.06981317007977318,-0.038179077387375956,0.061086523819801536
1732597031726.482,0.643798828125,-0.5274658203125,0.360107421875,-0.42144775390625,0.76,-10.77,1.61,-43.0625,16.5625,15.25,0.030543261909900768,0.00545415391248228,0.001090830782496456
1732597031849.647,0.64361572265625,-0.52862548828125,0.36016845703125,-0.420166015625,-0.27,-9.99,1.1400000000000001,-42.0,16.5625,15.0,0.08072147790473774,-0.02181661564992912,0.00545415391248228
1732597031973.085,0.64312744140625,-0.52960205078125,0.35980224609375,-0.42010498046875,-0.4,-10.26,1.36,-42.375,17.0,15.25,0.014180800172453928,0.013089969389957472,-0.022907446432425576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732597032219.858,0.64215087890625,-0.53143310546875,0.359130859375,-0.41973876953125,0.01,-9.92,1.35,-42.75,16.1875,16.0625,0.04145156973486533,0.0,-0.00545415391248228
1732597032344.425,0.6419677734375,-0.53173828125,0.359375,-0.4195556640625,-0.27,-10.08,1.1400000000000001,-41.5625,16.1875,15.6875,0.017453292519943295,-0.003272492347489368,0.004363323129985824
1732597032468.478,0.6419677734375,-0.53179931640625,0.359619140625,-0.419189453125,-0.16,-9.99,1.06,-43.0625,16.1875,15.0,-0.028361600344907856,-0.009817477042468103,0.020725784867432664
1732597032589.897,0.6422119140625,-0.5316162109375,0.35943603515625,-0.41925048828125,-0.18,-9.96,1.3800000000000001,-40.5,16.5625,15.6875,-0.04363323129985824,-0.006544984694978736,0.018544123302439753
1732597032714.119,0.64239501953125,-0.53143310546875,0.35931396484375,-0.4193115234375,-0.21,-9.86,1.97,-42.375,17.0,15.25,-0.04908738521234052,-0.003272492347489368,0.022907446432425576
1732597032835.814,0.642578125,-0.53118896484375,0.3592529296875,-0.41937255859375,-0.19,-9.92,2.24,-42.75,16.1875,15.6875,-0.002181661564992912,-0.002181661564992912,0.01090830782496456
1732597032959.919,0.6424560546875,-0.5313720703125,0.3594970703125,-0.4190673828125,-0.42,-9.950000000000001,1.98,-43.375,15.875,15.25,0.025089107997418487,-0.001090830782496456,0.015271630954950384
1732597033705.632,0.6416015625,-0.53240966796875,0.35931396484375,-0.41925048828125
1732597051495.036,0.64361572265625,-0.53076171875,0.3570556640625,-0.420166015625,0.06,-9.89,1.87,-43.75,17.0,15.25,0.008726646259971648,0.002181661564992912,-0.008726646259971648
1732597051618.719,0.64349365234375,-0.53094482421875,0.357177734375,-0.4200439453125,-0.08,-9.91,1.68,-43.0625,15.875,15.6875,0.00545415391248228,-0.002181661564992912,0.001090830782496456
1732597051738.098,0.64312744140625,-0.5313720703125,0.35736083984375,-0.419921875,-0.14,-9.94,1.6400000000000001,-43.0625,17.0,15.25,0.014180800172453928,-0.004363323129985824,0.0
1732597051862.544,0.64306640625,-0.531494140625,0.357177734375,-0.4200439453125,0.08,-9.91,1.76,-42.75,15.5625,16.75,-0.002181661564992912,0.003272492347489368,0.009817477042468103
1732597051983.854,0.64300537109375,-0.531494140625,0.3572998046875,-0.41998291015625,-0.11,-10.040000000000001,1.78,-43.75,16.1875,16.0625,-0.001090830782496456,-0.001090830782496456,-0.002181661564992912
1732597052107.2568,0.6429443359375,-0.53155517578125,0.3572998046875,-0.419921875,-0.18,-9.96,1.67,-43.75,16.5625,15.6875,-0.001090830782496456,0.003272492347489368,0.006544984694978736
