1732327704209.3,0.0,0.0,0.0
1732327704478.991,0.0,0.0,0.0
1732327704596.667,0.0,0.0,0.0
1732327704716.519,0.0,0.0,0.0
1732327704832.459,0.0,0.0,0.0
1732327704952.069,0.0,0.0,0.0
1732327705070.2341,0.0,0.0,0.0
1732327705188.3882,0.0,0.0,0.0
1732327705303.497,0.0,0.0,0.0
1732327705422.078,0.0,0.0,0.0
1732327705538.7349,0.0,0.0,0.0
1732327705657.939,0.0,0.0,0.0
1732327705774.943,0.0,0.0,0.0
1732327705893.003,0.0,0.0,0.0
1732327706009.154,0.0,0.0,0.0
1732327706127.791,0.0,0.0,0.0
1732327706242.627,0.0,0.0,0.0
1732327706360.6118,0.0,0.0,0.0
1732327706478.47,0.0,0.0,0.0
1732327706595.0771,0.0,0.0,0.0
1732327707368.2449,0.0,0.0,0.0
1732327731596.6711,0.0,0.0,0.0
1732327731714.066,0.0,0.0,0.0
1732327731830.897,0.0,0.0,0.0
1732327731944.409,0.0,0.0,0.0
1732327732062.33,0.0,0.0,0.0
1732327732181.375,0.0,0.0,0.0
1732327732299.549,0.0,0.0,0.0
1732327732416.134,0.0,0.0,0.0
1732327732534.896,0.0,0.0,0.0
1732327732652.528,0.0,0.0,0.0
1732327732769.016,0.0,0.0,0.0
1732327732887.5142,0.0,0.0,0.0
1732327733006.488,0.0,0.0,0.0
1732327733123.81,0.0,0.0,0.0
1732327733239.9458,0.0,0.0,0.0
1732327733358.001,0.0,0.0,0.0
1732327733474.583,0.0,0.0,0.0
1732327733594.286,0.0,0.0,0.0
1732327733713.392,0.0,0.0,0.0
1732327733831.7239,0.0,0.0,0.0
1732327734570.282,0.0,0.0,0.0
