1732328076729.828,0.0,0.0,0.0
1732328076999.509,0.0,0.0,0.0
1732328077117.836,0.0,0.0,0.0
1732328077237.156,0.0,0.0,0.0
1732328077357.054,0.0,0.0,0.0
1732328077475.761,0.0,0.0,0.0
1732328077593.807,0.0,0.0,0.0
1732328077709.708,0.0,0.0,0.0
1732328077829.225,0.0,0.0,0.0
1732328077947.209,0.0,0.0,0.0
1732328078064.74,0.0,0.0,0.0
1732328078182.23,0.0,0.0,0.0
1732328078301.373,0.0,0.0,0.0
1732328078418.25,0.0,0.0,0.0
1732328078535.147,0.0,0.0,0.0
1732328078654.643,0.0,0.0,0.0
1732328078774.2761,0.0,0.0,0.0
1732328078890.2659,0.0,0.0,0.0
1732328079009.8628,0.0,0.0,0.0
1732328079126.69,0.0,0.0,0.0
1732328079967.687,0.0,0.0,0.0
1732328116703.486,0.0,0.0,0.0
1732328116820.395,0.0,0.0,0.0
1732328116940.357,0.0,0.0,0.0
1732328117058.27,0.0,0.0,0.0
1732328117177.064,0.0,0.0,0.0
1732328117296.911,0.0,0.0,0.0
1732328117415.592,0.0,0.0,0.0
1732328117532.519,0.0,0.0,0.0
1732328117648.9019,0.0,0.0,0.0
1732328117767.7888,0.0,0.0,0.0
1732328117887.069,0.0,0.0,0.0
1732328118004.009,0.0,0.0,0.0
1732328118119.654,0.0,0.0,0.0
1732328118237.976,0.0,0.0,0.0
1732328118354.456,0.0,0.0,0.0
1732328118470.116,0.0,0.0,0.0
1732328118587.041,0.0,0.0,0.0
1732328118703.167,0.0,0.0,0.0
1732328118821.068,0.0,0.0,0.0
1732328118939.599,0.0,0.0,0.0
1732328119716.926,0.0,0.0,0.0
1732328147023.8992,0.0,0.0,0.0
1732328147140.5872,0.0,0.0,0.0
1732328147257.698,0.0,0.0,0.0
1732328147375.626,0.0,0.0,0.0
1732328147492.428,0.0,0.0,0.0
1732328147608.867,0.0,0.0,0.0
1732328147725.989,0.0,0.0,0.0
1732328147841.876,0.0,0.0,0.0
1732328147957.7,0.0,0.0,0.0
1732328148076.143,0.0,0.0,0.0
1732328148192.657,0.0,0.0,0.0
1732328148307.2021,0.0,0.0,0.0
1732328148422.8152,0.0,0.0,0.0
1732328148539.156,0.0,0.0,0.0
1732328148656.971,0.0,0.0,0.0
1732328148775.7239,0.0,0.0,0.0
1732328148893.975,0.0,0.0,0.0
1732328149012.2969,0.0,0.0,0.0
1732328149130.2449,0.0,0.0,0.0
1732328149249.511,0.0,0.0,0.0
1732328150036.5479,0.0,0.0,0.0
1732328183282.0151,0.0,0.0,0.0
1732328183397.1428,0.0,0.0,0.0
1732328183517.364,0.0,0.0,0.0
1732328183636.231,0.0,0.0,0.0
1732328183752.1501,0.0,0.0,0.0
1732328183870.7148,0.0,0.0,0.0
1732328183988.851,0.0,0.0,0.0
1732328184106.2341,0.0,0.0,0.0
1732328184224.672,0.0,0.0,0.0
1732328184343.09,0.0,0.0,0.0
1732328184459.7659,0.0,0.0,0.0
1732328184577.158,0.0,0.0,0.0
1732328184694.901,0.0,0.0,0.0
1732328184812.523,0.0,0.0,0.0
1732328184930.1318,0.0,0.0,0.0
1732328185050.129,0.0,0.0,0.0
1732328185170.156,0.0,0.0,0.0
1732328185289.418,0.0,0.0,0.0
1732328185404.1829,0.0,0.0,0.0
1732328185521.9531,0.0,0.0,0.0
1732328186296.945,0.0,0.0,0.0
1732328221457.926,0.0,0.0,0.0
1732328221576.48,0.0,0.0,0.0
1732328221693.304,0.0,0.0,0.0
1732328221810.304,0.0,0.0,0.0
1732328221928.472,0.0,0.0,0.0
1732328222046.077,0.0,0.0,0.0
1732328222162.1511,0.0,0.0,0.0
1732328222280.7441,0.0,0.0,0.0
1732328222398.192,0.0,0.0,0.0
1732328222512.74,0.0,0.0,0.0
1732328222629.183,0.0,0.0,0.0
1732328222745.975,0.0,0.0,0.0
1732328222860.428,0.0,0.0,0.0
1732328222978.677,0.0,0.0,0.0
1732328223096.061,0.0,0.0,0.0
1732328223213.392,0.0,0.0,0.0
1732328223332.105,0.0,0.0,0.0
1732328223449.846,0.0,0.0,0.0
1732328223566.7131,0.0,0.0,0.0
1732328223683.2312,0.0,0.0,0.0
1732328224462.667,0.0,0.0,0.0
1732328267682.579,0.0,0.0,0.0
1732328267800.528,0.0,0.0,0.0
1732328267917.402,0.0,0.0,0.0
1732328268036.406,0.0,0.0,0.0
1732328268154.5352,0.0,0.0,0.0
1732328268273.659,0.0,0.0,0.0
1732328268389.6812,0.0,0.0,0.0
1732328268506.796,0.0,0.0,0.0
1732328268623.8599,0.0,0.0,0.0
1732328268739.048,0.0,0.0,0.0
1732328268857.964,0.0,0.0,0.0
1732328268975.168,0.0,0.0,0.0
1732328269093.303,0.0,0.0,0.0
1732328269212.731,0.0,0.0,0.0
1732328269329.907,0.0,0.0,0.0
1732328269448.9282,0.0,0.0,0.0
1732328269565.1792,0.0,0.0,0.0
1732328269682.437,0.0,0.0,0.0
1732328269798.646,0.0,0.0,0.0
1732328269915.756,0.0,0.0,0.0
1732328270694.758,0.0,0.0,0.0
1732328314099.3372,0.0,0.0,0.0
1732328314215.7979,0.0,0.0,0.0
1732328314333.984,0.0,0.0,0.0
1732328314450.698,0.0,0.0,0.0
1732328314568.657,0.0,0.0,0.0
1732328314686.121,0.0,0.0,0.0
1732328314802.598,0.0,0.0,0.0
1732328314921.262,0.0,0.0,0.0
1732328315039.5962,0.0,0.0,0.0
1732328315159.062,0.0,0.0,0.0
1732328315274.435,0.0,0.0,0.0
1732328315392.994,0.0,0.0,0.0
1732328315510.802,0.0,0.0,0.0
1732328315629.313,0.0,0.0,0.0
1732328315747.145,0.0,0.0,0.0
1732328315862.997,0.0,0.0,0.0
1732328315978.301,0.0,0.0,0.0
1732328316097.11,0.0,0.0,0.0
1732328316215.527,0.0,0.0,0.0
1732328316333.494,0.0,0.0,0.0
1732328317110.831,0.0,0.0,0.0
1732328342247.4211,0.0,0.0,0.0
1732328342364.176,0.0,0.0,0.0
1732328342480.549,0.0,0.0,0.0
1732328342597.741,0.0,0.0,0.0
1732328342716.1802,0.0,0.0,0.0
1732328342833.907,0.0,0.0,0.0
1732328342952.5,0.0,0.0,0.0
1732328343071.2249,0.0,0.0,0.0
1732328343188.676,0.0,0.0,0.0
1732328343306.0989,0.0,0.0,0.0
1732328343423.421,0.0,0.0,0.0
1732328343539.2302,0.0,0.0,0.0
1732328343655.988,0.0,0.0,0.0
1732328343773.277,0.0,0.0,0.0
1732328343888.601,0.0,0.0,0.0
1732328344006.225,0.0,0.0,0.0
1732328344124.651,0.0,0.0,0.0
1732328344241.075,0.0,0.0,0.0
1732328344360.75,0.0,0.0,0.0
1732328344476.755,0.0,0.0,0.0
1732328345254.7842,0.0,0.0,0.0
1732328380593.383,0.0,0.0,0.0
1732328380710.0798,0.0,0.0,0.0
1732328380829.643,0.0,0.0,0.0
1732328380948.483,0.0,0.0,0.0
1732328381065.355,0.0,0.0,0.0
1732328381183.806,0.0,0.0,0.0
1732328381301.625,0.0,0.0,0.0
1732328381421.271,0.0,0.0,0.0
1732328381539.577,0.0,0.0,0.0
1732328381656.2031,0.0,0.0,0.0
1732328381774.097,0.0,0.0,0.0
1732328381889.7222,0.0,0.0,0.0
1732328382008.575,0.0,0.0,0.0
1732328382126.812,0.0,0.0,0.0
1732328382243.743,0.0,0.0,0.0
1732328382359.486,0.0,0.0,0.0
1732328382477.8408,0.0,0.0,0.0
1732328382592.9539,0.0,0.0,0.0
1732328382710.847,0.0,0.0,0.0
1732328382829.751,0.0,0.0,0.0
1732328383605.204,0.0,0.0,0.0
1732328411165.567,0.0,0.0,0.0
1732328411282.623,0.0,0.0,0.0
1732328411400.988,0.0,0.0,0.0
1732328411518.6802,0.0,0.0,0.0
1732328411638.3418,0.0,0.0,0.0
1732328411757.921,0.0,0.0,0.0
1732328411877.808,0.0,0.0,0.0
1732328411995.011,0.0,0.0,0.0
1732328412113.153,0.0,0.0,0.0
1732328412233.41,0.0,0.0,0.0
1732328412350.1,0.0,0.0,0.0
1732328412468.144,0.0,0.0,0.0
1732328412584.448,0.0,0.0,0.0
1732328412701.51,0.0,0.0,0.0
1732328412818.728,0.0,0.0,0.0
1732328412936.836,0.0,0.0,0.0
1732328413053.824,0.0,0.0,0.0
1732328413172.602,0.0,0.0,0.0
1732328413290.426,0.0,0.0,0.0
