1732328076739.396,0.739013671875,-0.67218017578125,0.0443115234375,0.00079345703125
1732328077005.2942,0.739013671875,-0.6722412109375,0.04437255859375,0.00079345703125
1732328077125.142,0.739013671875,-0.6722412109375,0.04437255859375,0.00079345703125
1732328077244.668,0.739013671875,-0.6722412109375,0.04437255859375,0.00079345703125
1732328077363.982,0.739013671875,-0.6722412109375,0.04437255859375,0.00079345703125
1732328077482.6938,0.739013671875,-0.6722412109375,0.04437255859375,0.00079345703125
1732328077599.055,0.739013671875,-0.6722412109375,0.04437255859375,0.00079345703125
1732328077717.081,0.73907470703125,-0.672119140625,0.0443115234375,0.000732421875
1732328077835.4858,0.739013671875,-0.67218017578125,0.0443115234375,0.000732421875
1732328077952.9,0.73895263671875,-0.6722412109375,0.04473876953125,0.00103759765625
1732328078071.747,0.7392578125,-0.671875,0.0447998046875,0.0009765625
1732328078189.5918,0.7391357421875,-0.67205810546875,0.04498291015625,0.00091552734375
1732328078306.4011,0.739501953125,-0.671630859375,0.04498291015625,0.0008544921875
1732328078424.241,0.739501953125,-0.671630859375,0.0452880859375,0.00103759765625
1732328078542.624,0.739501953125,-0.671630859375,0.0457763671875,0.0008544921875
1732328078661.967,0.7396240234375,-0.6715087890625,0.04571533203125,0.0003662109375
1732328078780.067,0.7396240234375,-0.67144775390625,0.04644775390625,0.0001220703125
1732328078896.935,0.7393798828125,-0.67169189453125,0.0465087890625,-0.000244140625
1732328079017.223,0.739501953125,-0.6715087890625,0.04681396484375,-0.0008544921875
1732328079132.28,0.73956298828125,-0.67144775390625,0.04718017578125,-0.001220703125
1732328079973.085,0.73858642578125,-0.6724853515625,0.0469970703125,-0.002197265625
1732328116710.5688,0.73876953125,-0.66900634765625,0.07568359375,-0.03045654296875
1732328116827.3088,0.73895263671875,-0.66876220703125,0.0760498046875,-0.03057861328125
1732328116945.918,0.7388916015625,-0.668701171875,0.07684326171875,-0.0306396484375
1732328117064.029,0.7393798828125,-0.6680908203125,0.0770263671875,-0.031982421875
1732328117183.848,0.73870849609375,-0.6688232421875,0.07672119140625,-0.032958984375
1732328117302.584,0.7388916015625,-0.66845703125,0.07733154296875,-0.03558349609375
1732328117422.501,0.73870849609375,-0.66827392578125,0.07916259765625,-0.0374755859375
1732328117538.022,0.73822021484375,-0.66851806640625,0.080810546875,-0.0400390625
1732328117654.536,0.7381591796875,-0.668212890625,0.08306884765625,-0.0419921875
1732328117774.56,0.73724365234375,-0.668701171875,0.08544921875,-0.044921875
1732328117892.906,0.7369384765625,-0.66851806640625,0.087646484375,-0.0477294921875
1732328118009.601,0.73614501953125,-0.6688232421875,0.090576171875,-0.05029296875
1732328118127.126,0.73651123046875,-0.6680908203125,0.09185791015625,-0.05303955078125
1732328118243.0078,0.73602294921875,-0.66796875,0.0936279296875,-0.0576171875
1732328118361.3901,0.73583984375,-0.66754150390625,0.09613037109375,-0.06060791015625
1732328118475.184,0.7344970703125,-0.6683349609375,0.09991455078125,-0.06207275390625
1732328118593.621,0.733642578125,-0.66876220703125,0.1014404296875,-0.06500244140625
1732328118708.721,0.7340087890625,-0.66790771484375,0.1036376953125,-0.06640625
1732328118826.548,0.734130859375,-0.667236328125,0.10675048828125,-0.06683349609375
1732328118946.085,0.73358154296875,-0.66754150390625,0.1082763671875,-0.06781005859375
1732328119721.1821,0.733642578125,-0.66717529296875,0.10833740234375,-0.07012939453125
1732328147031.061,0.7354736328125,-0.67572021484375,0.04986572265625,-0.003173828125
1732328147146.432,0.7352294921875,-0.6759033203125,0.050537109375,-0.00250244140625
1732328147264.335,0.73553466796875,-0.6756591796875,0.0498046875,-0.0035400390625
