timestamp,frame,q0,q1,q2,q3,t0,t1,t2
1733193363.0890791,frame140.png,0.9972515308253905,-0.018942521033066553,-0.0026343068983868917,0.0715795053803259,-1.631279315576337,-3.2965108366673697,-12.322342324595574
1733193378.6953416,frame141.png,0.9924058819226467,-0.021071062854877868,-0.12038598170453073,0.013920892375714504,-1.6560874876103655,-3.535981037507462,-13.228370594984055
1733193389.7679014,frame142.png,0.9756050059686212,-0.004775432923180639,-0.21924241803896163,-0.010238637692190758,-0.5171162429945189,-4.757385364560975,-14.472667335018002
1733193402.285046,frame143.png,0.9410102254117505,0.053557507855790366,-0.2939234121841746,-0.15887220270650065,2.3292051317121287,-10.473799069998972,-22.902821596165403
1733193402.4989307,frame144.png,0.9572535675302776,0.041789386551375124,-0.2710956338413131,-0.09179548972794234,0.7461486441964726,-9.072466242311188,-16.81458163337463
1733193418.0115108,frame145.png,0.9588566309241151,-0.005039069118421559,-0.2830753195905502,0.020902931707847388,1.1839241382905044,-5.310453431531157,-20.237156235559986
1733193427.7803328,frame146.png,0.9588396132821088,-0.014739145210933714,-0.2804968056432236,0.04160403373970694,1.2258663219392367,-5.1925461027471105,-22.744983106530146
1733193436.6862292,frame147.png,0.9571867707054167,-0.005847762969175936,-0.2838819279359804,0.05630577808842777,1.741390982816849,-5.3241508929518835,-25.778883132031776
1733193449.2455416,frame148.png,0.9638174729779493,-0.011551753581591327,-0.2655991975754487,0.019480811555678202,2.7972454121722987,-6.054491559120198,-23.354469548612705
1733193461.1324203,frame149.png,0.9642125017367952,-0.017348578551835196,-0.2629551661294073,0.02911801714673341,9.618994658810434,-9.534327423488117,-27.595081632749384
1733193471.931234,frame150.png,0.963804069457173,-0.016222508997158432,-0.2646352306714358,0.028048896361638848,10.44617456336296,-9.852198698259102,-28.91268447531746
1733193482.5428815,frame151.png,0.9616284243356645,-0.015742224587775813,-0.2719831030190853,0.032375106900901895,11.24294134735604,-10.181559079441227,-30.2798292604844
1733193495.36238,frame152.png,0.9580882352109853,-0.017768072826308982,-0.284017215185143,0.032946177575173735,12.064331886814404,-10.525612820015915,-31.55885797198198
1733193506.273326,frame153.png,0.9576003650701973,-0.020978075245488562,-0.28445423288664845,0.040586334760458434,17.113960025362545,-12.36100201703293,-32.971611927146675
1733193516.4028783,frame154.png,0.9572959056026297,-0.023620133477653092,-0.28482878241918624,0.043579847596600094,18.028858846357593,-12.60973167017314,-33.7847332387655
1733193538.6479604,frame155.png,0.922847719337933,-0.027751020369329478,-0.3792324493304796,0.061357290977047806,7.665136800465651,-8.045016033519335,-35.04129108157975
1733193559.4307003,frame156.png,0.9362722197941543,-0.02417964486619144,-0.3442791433167268,0.06543352881338808,17.492103143663506,-12.201657723691948,-35.9783055981023
1733193568.6976843,frame157.png,0.9467938102023904,-0.024310186524113528,-0.31590452502118654,0.05652279951259873,11.519258968205056,-9.766912923189935,-37.09228309302074
1733193577.907906,frame158.png,0.8253640135733608,0.48260405275707435,-0.2822846453182868,0.0786317517167782,23.129351990794962,9.228607744077554,-61.50567806353823
1733193588.2561543,frame159.png,0.8373854393580705,0.4942310121447891,-0.2329980621986888,-0.01527205281173769,22.825434326071303,15.105631723974453,-55.41198419615676
1733193599.408608,frame160.png,0.8316495767476243,0.4925915073336078,-0.2552370201720122,-0.023804451936841897,23.617594227983407,17.208766075360455,-50.013072830764756
1733193611.002394,frame161.png,0.8199663924746521,0.4926854819745613,-0.28921464514531786,-0.035651368796541745,23.332031445633238,17.48466841052661,-58.27697691123547
1733193611.1367035,frame162.png,0.8178194451337474,0.4970835868815617,-0.28659950638925463,-0.044045269343324964,23.50834349415918,16.629299200622498,-57.882377146042884
1733193620.3507528,frame163.png,0.806607410495698,0.5191434754146682,-0.2794043220001051,-0.04251778587210352,24.102030038483942,18.212325270059097,-58.4435240799345
1733193631.7643447,frame164.png,0.8124008683818448,0.519087051070131,-0.2641478957366868,-0.027916870197430842,24.577227439430914,19.277568480223298,-56.688892311574996
1733193642.756744,frame165.png,0.7583459617375069,0.4968146631809618,-0.4101413578327241,-0.09935119204082371,25.869366441046747,14.83256852151518,-59.729674375028424
1733193656.718325,frame166.png,0.7778936283170241,0.5021903410872343,-0.37058403723292166,-0.0731699097348853,25.01558187728016,22.625178452608782,-60.49679968256511
1733193667.0862725,frame167.png,0.8005615244932308,0.505601367942438,-0.3156932069244544,-0.061695229455471325,28.276047401233836,21.98405109094924,-55.28566722807722
1733193691.1606252,frame168.png,0.8046425278757499,0.5003696005497679,-0.3092351523079431,0.0809585434433703,22.802946921006175,25.931075739861242,-58.701155090427115
1733193691.3340576,frame169.png,0.7852061868855446,0.49832133631678927,-0.33252785714319294,0.15669178048598678,18.803736544245677,25.901567221993936,-55.778884753364736
1733193720.7478526,frame170.png,0.8053594836399135,0.5018481810493177,-0.3106033103043084,-0.055408383090907315,32.25760526400604,28.08963627110196,-59.86043086284481
1733193720.9015734,frame171.png,0.8053889428135447,0.5016266402608998,-0.3109274030394166,-0.05516805790860318,32.1782031812217,28.237290150764967,-59.88599178755222
1733193734.0098336,frame172.png,0.8125168924857337,0.4790307789162992,-0.25708163478281437,-0.210368356302858,67.57818384162098,149.33260986122207,-63.35235299041075
1733193756.0522692,frame173.png,0.8146613757089609,0.509748875280977,-0.27369960097063484,-0.03964158808975083,33.12777560714001,29.671001233581144,-66.20861968788411
1733193766.7245097,frame174.png,0.7968286987450232,0.5446812514199616,-0.20147494237542102,-0.16671594645599605,39.12577854337034,31.646904852424463,-68.96394975293687
1733193766.897999,frame175.png,0.8281344202490919,0.48164456993752713,-0.23890416512485155,-0.1585455459304758,56.99029273044702,39.190536931670145,-63.64322389957598
1733193786.4827971,frame176.png,0.824746792723288,0.5158723009832523,-0.23039260366349684,-0.024243455777784216,35.33582706119892,36.2826473945359,-69.547584267491
1733193797.9366975,frame177.png,0.7848413082704858,0.500332556903864,-0.35665515383709595,-0.08055156470082594,37.19169001913716,34.08077484424613,-63.14935628187026
1733193813.8837385,frame178.png,0.7969357338823525,0.5045486028352767,-0.3290217929472256,-0.04548409836590469,37.16351743831687,34.977606559242176,-71.00312842734104
1733193825.6114955,frame179.png,0.8032325399725184,0.5069307619178048,-0.30949918553405253,-0.045265257145947264,37.46227941949832,35.66450710881076,-70.83151712615484
1733193847.0413623,frame180.png,0.8270406125083443,0.5058598116935518,-0.2433981037431529,-0.029445530550907317,37.445309252221506,36.57633091171187,-71.17575130677115
1733193847.216926,frame181.png,0.8263574936004497,0.5004290210283053,-0.2559910852720903,-0.03424400596092801,38.847935698219246,33.21534504853065,-69.65340849559406
1733193860.7426295,frame182.png,0.8333576857875227,0.5030332629052036,-0.227418679440519,-0.027445367393051,40.33114582216189,40.12284766486451,-65.83760893141981
1733193873.8615985,frame183.png,0.747303564197416,0.5654978492053069,-0.2797027212462764,0.20860477753263088,-117.09425934560267,-3.0576147170903627,-45.67922254570492
1733193884.27238,frame184.png,0.8327215595737302,0.5120478494896114,-0.20813185917839525,-0.03260265708655611,41.51764258555514,40.37572812337957,-77.48041470141075
1733193884.4460294,frame185.png,0.8386162904200504,0.5006390013010186,-0.21067712226602658,-0.04121235217914659,41.60404445051877,42.56610990821467,-66.24072101642328
1733193912.4759254,frame186.png,0.8213555430501036,0.5099138479166667,-0.25028360720629217,-0.052163738051393314,43.4011408329193,42.2516609946956,-76.06486679863902
1733193912.6494238,frame187.png,0.8068489469260745,0.5143709115605031,-0.23208172963295964,-0.17480106680245328,45.19015242975129,41.0303821477063,-75.2619852963748
