Time,Longitude,Latitude,Altitude
1733362710801.87,-117.000000,32.000000,0.0
1733362710998.6711,-117.000000,32.000000,0.0
1733362711128.297,-117.000000,32.000000,148.7
1733362711254.3098,-117.000000,32.000000,148.7
1733362711384.939,-117.000000,32.000000,148.6
1733362711511.632,-117.000000,32.000000,148.6
1733362711641.677,-117.000000,32.000000,148.5
1733362711764.773,-117.000000,32.000000,148.5
1733362711894.5278,-117.000000,32.000000,148.5
1733362712020.0042,-117.000000,32.000000,148.5
1733362712148.053,-117.000000,32.000000,148.4
1733362712275.361,-117.000000,32.000000,148.4
1733362712404.0881,-117.000000,32.000000,148.4
1733362712530.6821,-117.000000,32.000000,148.4
1733362712660.339,-117.000000,32.000000,148.4
1733362712786.3828,-117.000000,32.000000,148.4
1733362712911.588,-117.000000,32.000000,148.3
1733362713037.599,-117.000000,32.000000,148.3
1733362713164.9138,-117.000000,32.000000,148.3
1733362713291.827,-117.000000,32.000000,148.3
1733362713421.4111,-117.000000,32.000000,148.2
1733362713549.477,-117.000000,32.000000,148.2
1733362713679.884,-117.000000,32.000000,148.1
1733362713806.823,-117.000000,32.000000,148.1
1733362713931.8782,-117.000000,32.000000,148.0
1733362714059.771,-117.000000,32.000000,148.0
1733362714185.6848,-117.000000,32.000000,148.0
1733362714312.368,-117.000000,32.000000,148.0
1733362714438.468,-117.000000,32.000000,148.0
1733362714565.188,-117.000000,32.000000,148.0
1733362714684.052,-117.000000,32.000000,148.0
1733362714808.294,-117.000000,32.000000,148.0
1733362714936.5808,-117.000000,32.000000,148.0
1733362715057.802,-117.000000,32.000000,148.0
1733362715186.862,-117.000000,32.000000,148.0
1733362715314.5671,-117.000000,32.000000,148.0
1733362715444.0579,-117.000000,32.000000,148.0
1733362715573.8909,-117.000000,32.000000,148.0
1733362715696.34,-117.000000,32.000000,148.0
1733362715823.109,-117.000000,32.000000,148.0
1733362716662.334,-117.000000,32.000000,148.0
1733362760946.604,-117.000000,32.000000,148.0
1733362761070.7659,-117.000000,32.000000,148.0
1733362761197.5032,-117.000000,32.000000,148.0
1733362761324.2742,-117.000000,32.000000,148.0
1733362761451.672,-117.000000,32.000000,148.0
1733362761577.491,-117.000000,32.000000,147.9
1733362761706.5378,-117.000000,32.000000,147.9
1733362761833.272,-117.000000,32.000000,147.9
1733362761962.114,-117.000000,32.000000,147.9
1733362762090.4,-117.000000,32.000000,147.9
1733362762213.252,-117.000000,32.000000,147.9
1733362762343.138,-117.000000,32.000000,147.9
1733362762471.186,-117.000000,32.000000,147.9
1733362762608.624,-117.000000,32.000000,147.9
1733362762734.606,-117.000000,32.000000,147.9
1733362762861.1602,-117.000000,32.000000,147.9
1733362762989.66,-117.000000,32.000000,147.9
1733362763117.0881,-117.000000,32.000000,147.9
1733362763244.579,-117.000000,32.000000,147.9
1733362763365.648,-117.000000,32.000000,147.9
1733362763491.863,-117.000000,32.000000,147.9
1733362763622.863,-117.000000,32.000000,147.9
1733362763751.593,-117.000000,32.000000,147.9
1733362763876.843,-117.000000,32.000000,147.9
1733362764004.194,-117.000000,32.000000,147.9
1733362764130.413,-117.000000,32.000000,147.9
1733362764257.925,-117.000000,32.000000,147.9
1733362764376.6838,-117.000000,32.000000,147.9
1733362764502.615,-117.000000,32.000000,147.9
1733362764629.467,-117.000000,32.000000,147.9
1733362764751.0222,-117.000000,32.000000,147.9
1733362764876.473,-117.000000,32.000000,147.9
1733362765003.48,-117.000000,32.000000,147.9
1733362765130.042,-117.000000,32.000000,147.9
1733362765251.4739,-117.000000,32.000000,147.9
1733362765376.472,-117.000000,32.000000,147.9
1733362765505.2131,-117.000000,32.000000,147.9
1733362765632.253,-117.000000,32.000000,147.9
1733362765759.394,-117.000000,32.000000,147.9
1733362765883.936,-117.000000,32.000000,147.9
1733362766629.894,-117.000000,32.000000,147.9
1733362781839.363,-117.000000,32.000000,147.9
1733362781963.346,-117.000000,32.000000,147.9
1733362782082.604,-117.000000,32.000000,147.9
1733362782208.582,-117.000000,32.000000,147.9
1733362782331.9421,-117.000000,32.000000,147.9
1733362782459.426,-117.000000,32.000000,147.9
1733362782582.873,-117.000000,32.000000,147.9
1733362782708.547,-117.000000,32.000000,147.9
1733362782830.584,-117.000000,32.000000,147.9
1733362782950.95,-117.000000,32.000000,147.9
1733362783068.0598,-117.000000,32.000000,147.9
1733362783191.365,-117.000000,32.000000,147.9
1733362783314.771,-117.000000,32.000000,147.9
1733362783439.015,-117.000000,32.000000,147.9
1733362783565.728,-117.000000,32.000000,147.9
1733362783690.5269,-117.000000,32.000000,147.9
1733362783815.326,-117.000000,32.000000,147.9
1733362783940.383,-117.000000,32.000000,147.9
1733362784065.665,-117.000000,32.000000,147.9
1733362784193.0598,-117.000000,32.000000,147.9
1733362784318.636,-117.000000,32.000000,147.9
1733362784445.78,-117.000000,32.000000,147.9
1733362784572.551,-117.000000,32.000000,147.9
1733362784696.922,-117.000000,32.000000,147.9
1733362784821.422,-117.000000,32.000000,147.9
1733362784947.805,-117.000000,32.000000,147.9
1733362785072.085,-117.000000,32.000000,147.9
1733362785200.184,-117.000000,32.000000,147.9
1733362785325.0378,-117.000000,32.000000,147.9
1733362785452.071,-117.000000,32.000000,147.9
1733362785577.791,-117.000000,32.000000,147.9
1733362785705.403,-117.000000,32.000000,147.9
1733362785832.3801,-117.000000,32.000000,147.9
1733362785948.061,-117.000000,32.000000,147.9
1733362786063.813,-117.000000,32.000000,147.9
1733362786190.849,-117.000000,32.000000,147.9
