Time,Longitude,Latitude,Altitude
1733362885603.811,-117.234541,32.881238,72.6
1733362885724.6758,-117.234541,32.881238,72.6
1733362885846.745,-117.234541,32.881238,72.6
1733362885969.013,-117.234541,32.881238,72.6
1733362886130.717,-117.234548,32.881250,72.6
1733362886259.4358,-117.234548,32.881250,72.6
1733362886378.566,-117.234548,32.881250,72.6
1733362886499.285,-117.234548,32.881250,72.6
1733362886621.248,-117.234548,32.881250,72.6
1733362886740.374,-117.234548,32.881250,72.6
1733362886861.304,-117.234548,32.881250,72.6
1733362886983.553,-117.234548,32.881250,72.6
1733362887130.5698,-117.234553,32.881258,72.6
1733362887260.2761,-117.234553,32.881258,72.6
1733362887379.565,-117.234553,32.881258,72.6
1733362887497.885,-117.234553,32.881258,72.6
1733362887618.738,-117.234553,32.881258,72.6
1733362887739.001,-117.234553,32.881258,72.6
1733362887859.283,-117.234553,32.881258,72.6
1733362887980.3071,-117.234553,32.881258,72.6
1733362888124.502,-117.234531,32.881233,72.5
1733362888875.032,-117.234531,32.881233,72.5
1733362900552.645,-117.234525,32.881241,72.4
1733362900672.7942,-117.234525,32.881241,72.4
1733362900799.717,-117.234525,32.881241,72.2
1733362900927.608,-117.234525,32.881241,72.2
1733362901054.125,-117.234521,32.881251,72.1
1733362901178.993,-117.234521,32.881251,72.1
1733362901307.409,-117.234511,32.881256,72.0
1733362901437.4822,-117.234511,32.881256,72.0
1733362901565.4768,-117.234498,32.881260,71.9
1733362901689.748,-117.234498,32.881260,71.9
1733362901814.905,-117.234480,32.881258,71.7
1733362901943.004,-117.234480,32.881258,71.7
1733362902067.2458,-117.234466,32.881253,71.5
1733362902196.9868,-117.234466,32.881253,71.5
1733362902320.625,-117.234451,32.881250,71.3
1733362902449.2668,-117.234451,32.881250,71.3
1733362902574.176,-117.234435,32.881241,71.1
1733362902702.516,-117.234435,32.881241,71.1
1733362902827.1191,-117.234418,32.881231,70.9
1733362902953.321,-117.234418,32.881231,70.9
1733362903073.526,-117.234401,32.881221,70.7
1733362903199.6729,-117.234401,32.881221,70.7
1733362903328.657,-117.234383,32.881205,70.6
1733362903457.351,-117.234383,32.881205,70.6
1733362903582.9739,-117.234363,32.881185,70.3
1733362903711.7031,-117.234363,32.881185,70.3
1733362903839.2488,-117.234343,32.881168,70.2
1733362903965.74,-117.234343,32.881168,70.2
1733362904093.631,-117.234326,32.881146,69.9
1733362904217.262,-117.234326,32.881146,69.9
1733362904343.6602,-117.234320,32.881135,69.7
1733362904471.8599,-117.234320,32.881135,69.7
1733362904591.847,-117.234320,32.881135,69.7
1733362904712.779,-117.234320,32.881135,69.7
1733362904832.151,-117.234320,32.881135,69.7
1733362904952.1438,-117.234320,32.881135,69.7
1733362905120.696,-117.234308,32.881121,69.5
1733362905248.167,-117.234308,32.881121,69.5
1733362905366.6511,-117.234308,32.881121,69.5
1733362905481.77,-117.234308,32.881121,69.5
1733362906233.4521,-117.234295,32.881106,69.3
1733362908981.555,-117.234295,32.881106,69.3
1733362909110.249,-117.234291,32.881100,69.3
1733362909238.506,-117.234291,32.881100,69.3
