Time,Longitude,Latitude,Altitude
1732595562551.473,0.0,0.0,0.0
1732595562675.617,0.0,0.0,0.0
1732595562798.909,0.0,0.0,0.0
1732595562922.948,0.0,0.0,0.0
1732595563045.998,0.0,0.0,0.0
1732595563169.071,0.0,0.0,0.0
1732595563292.213,0.0,0.0,0.0
1732595563412.245,0.0,0.0,0.0
1732595563536.5378,0.0,0.0,0.0
1732595563660.6409,0.0,0.0,0.0
1732595563784.552,0.0,0.0,0.0
1732595563908.9329,0.0,0.0,0.0
1732595564033.04,0.0,0.0,0.0
1732595564156.3772,0.0,0.0,0.0
1732595564279.572,0.0,0.0,0.0
1732595564402.7988,0.0,0.0,0.0
1732595564525.1392,0.0,0.0,0.0
1732595564649.159,0.0,0.0,0.0
1732595564770.613,0.0,0.0,0.0
1732595564894.427,0.0,0.0,0.0
1732595565018.2979,0.0,0.0,0.0
1732595565141.1172,0.0,0.0,0.0
1732595565264.974,0.0,0.0,0.0
1732595566013.019,0.0,0.0,0.0
1732595573865.4448,0.0,0.0,0.0
1732595573986.522,0.0,0.0,0.0
1732595574110.188,0.0,0.0,0.0
1732595574233.611,0.0,0.0,0.0
1732595574357.7412,0.0,0.0,0.0
1732595574481.772,0.0,0.0,0.0
1732595574605.685,0.0,0.0,0.0
1732595574728.483,0.0,0.0,0.0
1732595574852.229,0.0,0.0,0.0
1732595574975.992,0.0,0.0,0.0
1732595575097.828,0.0,0.0,0.0
1732595575221.7551,0.0,0.0,0.0
1732595575344.0508,0.0,0.0,0.0
1732595575467.702,0.0,0.0,0.0
1732595575593.135,0.0,0.0,0.0
1732595575716.764,0.0,0.0,0.0
1732595575841.36,0.0,0.0,0.0
1732595575964.585,0.0,0.0,0.0
1732595576088.454,0.0,0.0,0.0
1732595576211.856,0.0,0.0,0.0
1732595576334.105,0.0,0.0,0.0
1732595576455.7012,0.0,0.0,0.0
1732595576579.791,0.0,0.0,0.0
1732595576704.8792,0.0,0.0,0.0
1732595576828.343,0.0,0.0,0.0
1732595576952.973,0.0,0.0,0.0
1732595577076.183,0.0,0.0,0.0
1732595577199.914,0.0,0.0,0.0
1732595577324.039,0.0,0.0,0.0
1732595577447.693,0.0,0.0,0.0
1732595577570.335,0.0,0.0,0.0
1732595577692.965,0.0,0.0,0.0
1732595577813.901,0.0,0.0,0.0
1732595577938.287,0.0,0.0,0.0
1732595578062.4722,0.0,0.0,0.0
1732595578188.232,0.0,0.0,0.0
1732595578311.951,0.0,0.0,0.0
1732595578435.411,0.0,0.0,0.0
1732595578559.4958,0.0,0.0,0.0
1732595578682.283,0.0,0.0,0.0
1732595579429.8179,0.0,0.0,0.0
1732595585692.3152,0.0,0.0,0.0
1732595585816.156,0.0,0.0,0.0
1732595585938.746,0.0,0.0,0.0
1732595586062.319,0.0,0.0,0.0
1732595586185.977,0.0,0.0,0.0
1732595586309.304,0.0,0.0,0.0
1732595586430.1792,0.0,0.0,0.0
1732595586553.6348,0.0,0.0,0.0
1732595586675.745,0.0,0.0,0.0
1732595586799.8381,0.0,0.0,0.0
1732595586923.904,0.0,0.0,0.0
1732595587048.5261,0.0,0.0,0.0
1732595587172.2478,0.0,0.0,0.0
1732595587295.441,0.0,0.0,0.0
1732595587418.55,0.0,0.0,0.0
1732595587544.1611,0.0,0.0,0.0
1732595587667.523,0.0,0.0,0.0
1732595587789.112,0.0,0.0,0.0
1732595587912.8562,0.0,0.0,0.0
1732595588034.7969,0.0,0.0,0.0
1732595588159.46,0.0,0.0,0.0
1732595588283.233,0.0,0.0,0.0
1732595588405.8608,0.0,0.0,0.0
1732595588530.254,0.0,0.0,0.0
1732595588654.1082,0.0,0.0,0.0
1732595588777.626,0.0,0.0,0.0
1732595588898.662,0.0,0.0,0.0
1732595589021.126,0.0,0.0,0.0
1732595589143.188,0.0,0.0,0.0
1732595589268.2012,0.0,0.0,0.0
1732595589390.722,0.0,0.0,0.0
1732595589513.4348,0.0,0.0,0.0
1732595589637.2732,0.0,0.0,0.0
1732595589760.998,0.0,0.0,0.0
1732595589884.278,0.0,0.0,0.0
1732595590005.29,0.0,0.0,0.0
1732595590129.2478,0.0,0.0,0.0
1732595590250.724,0.0,0.0,0.0
1732595590374.417,0.0,0.0,0.0
1732595590498.398,0.0,0.0,0.0
1732595591245.767,0.0,0.0,0.0
1732595601027.333,0.0,0.0,0.0
1732595601150.271,0.0,0.0,0.0
1732595601273.3928,0.0,0.0,0.0
1732595601395.92,0.0,0.0,0.0
1732595601518.6008,0.0,0.0,0.0
1732595601641.742,0.0,0.0,0.0
1732595601766.1382,0.0,0.0,0.0
1732595601887.405,0.0,0.0,0.0
1732595602011.1511,0.0,0.0,0.0
1732595602133.956,0.0,0.0,0.0
1732595602256.867,0.0,0.0,0.0
1732595602381.458,0.0,0.0,0.0
1732595602505.239,0.0,0.0,0.0
1732595602629.456,0.0,0.0,0.0
1732595602752.459,0.0,0.0,0.0
1732595602875.679,0.0,0.0,0.0
1732595602998.458,0.0,0.0,0.0
1732595603121.46,0.0,0.0,0.0
1732595603242.555,0.0,0.0,0.0
1732595603366.599,0.0,0.0,0.0
1732595603490.754,0.0,0.0,0.0
1732595603614.0671,0.0,0.0,0.0
1732595603737.591,0.0,0.0,0.0
1732595603861.5872,0.0,0.0,0.0
1732595603985.099,0.0,0.0,0.0
1732595604106.2979,0.0,0.0,0.0
1732595604228.332,0.0,0.0,0.0
1732595604351.4,0.0,0.0,0.0
1732595604474.16,0.0,0.0,0.0
1732595604598.276,0.0,0.0,0.0
1732595604721.225,0.0,0.0,0.0
1732595604844.1729,0.0,0.0,0.0
1732595604968.2168,0.0,0.0,0.0
1732595605091.7039,0.0,0.0,0.0
1732595605212.276,0.0,0.0,0.0
1732595605335.85,0.0,0.0,0.0
1732595605457.625,0.0,0.0,0.0
1732595605580.283,0.0,0.0,0.0
1732595605703.255,0.0,0.0,0.0
1732595605826.8298,0.0,0.0,0.0
1732595606567.809,0.0,0.0,0.0
1732595621949.844,0.0,0.0,0.0
1732595622075.2239,0.0,0.0,0.0
1732595622198.7578,0.0,0.0,0.0
1732595622323.1968,0.0,0.0,0.0
1732595622445.886,0.0,0.0,0.0
1732595622567.997,0.0,0.0,0.0
1732595622688.9902,0.0,0.0,0.0
1732595622812.926,0.0,0.0,0.0
1732595622934.5952,0.0,0.0,0.0
1732595623059.698,0.0,0.0,0.0
1732595623182.836,0.0,0.0,0.0
1732595623306.957,0.0,0.0,0.0
1732595623431.885,0.0,0.0,0.0
1732595623554.9531,0.0,0.0,0.0
1732595623679.281,0.0,0.0,0.0
1732595623803.766,0.0,0.0,0.0
1732595623926.739,0.0,0.0,0.0
1732595624049.932,0.0,0.0,0.0
1732595624172.235,0.0,0.0,0.0
1732595624294.4692,0.0,0.0,0.0
1732595624418.404,0.0,0.0,0.0
1732595624541.789,0.0,0.0,0.0
1732595624665.224,0.0,0.0,0.0
1732595624789.0068,0.0,0.0,0.0
1732595624913.544,0.0,0.0,0.0
1732595625036.5952,0.0,0.0,0.0
1732595625159.552,0.0,0.0,0.0
1732595625282.708,0.0,0.0,0.0
1732595625402.782,0.0,0.0,0.0
1732595625526.4111,0.0,0.0,0.0
1732595625650.1738,0.0,0.0,0.0
1732595625774.395,0.0,0.0,0.0
1732595625898.195,0.0,0.0,0.0
1732595626021.41,0.0,0.0,0.0
1732595626145.0132,0.0,0.0,0.0
1732595626266.29,0.0,0.0,0.0
1732595626389.892,0.0,0.0,0.0
1732595626511.625,0.0,0.0,0.0
1732595626635.521,0.0,0.0,0.0
1732595626758.6392,0.0,0.0,0.0
1732595627500.927,0.0,0.0,0.0
1732595633118.81,0.0,0.0,0.0
1732595633242.617,0.0,0.0,0.0
1732595633364.769,0.0,0.0,0.0
1732595633488.313,0.0,0.0,0.0
1732595633611.082,0.0,0.0,0.0
1732595633734.695,0.0,0.0,0.0
1732595633857.93,0.0,0.0,0.0
1732595633981.732,0.0,0.0,0.0
1732595634106.585,0.0,0.0,0.0
1732595634230.526,0.0,0.0,0.0
1732595634354.363,0.0,0.0,0.0
1732595634477.578,0.0,0.0,0.0
1732595634601.783,0.0,0.0,0.0
1732595634723.8792,0.0,0.0,0.0
1732595634848.357,0.0,0.0,0.0
1732595634970.355,0.0,0.0,0.0
1732595635094.926,0.0,0.0,0.0
1732595635220.319,0.0,0.0,0.0
1732595635346.0168,0.0,0.0,0.0
1732595635472.513,0.0,0.0,0.0
1732595635597.473,0.0,0.0,0.0
1732595635720.984,0.0,0.0,0.0
1732595635844.4,0.0,0.0,0.0
1732595635968.873,0.0,0.0,0.0
1732595636093.403,0.0,0.0,0.0
1732595636216.954,0.0,0.0,0.0
1732595636338.5461,0.0,0.0,0.0
1732595636460.959,0.0,0.0,0.0
1732595636583.395,0.0,0.0,0.0
1732595636707.489,0.0,0.0,0.0
1732595636830.8389,0.0,0.0,0.0
1732595636953.5,0.0,0.0,0.0
1732595637077.873,0.0,0.0,0.0
1732595637201.999,0.0,0.0,0.0
1732595637325.813,0.0,0.0,0.0
1732595637449.623,0.0,0.0,0.0
1732595637573.985,0.0,0.0,0.0
1732595637695.986,0.0,0.0,0.0
1732595637819.994,0.0,0.0,0.0
1732595637942.597,0.0,0.0,0.0
1732595638680.5051,0.0,0.0,0.0
1732595645977.1062,0.0,0.0,0.0
1732595646099.969,0.0,0.0,0.0
1732595646221.8298,0.0,0.0,0.0
1732595646344.053,0.0,0.0,0.0
1732595646467.8992,0.0,0.0,0.0
1732595646590.574,0.0,0.0,0.0
1732595646712.5198,0.0,0.0,0.0
1732595646836.603,0.0,0.0,0.0
1732595646958.322,0.0,0.0,0.0
1732595647082.376,0.0,0.0,0.0
1732595647205.3389,0.0,0.0,0.0
1732595647329.0068,0.0,0.0,0.0
1732595647453.0881,0.0,0.0,0.0
1732595647576.813,0.0,0.0,0.0
1732595647701.6858,0.0,0.0,0.0
1732595647822.794,0.0,0.0,0.0
1732595647945.941,0.0,0.0,0.0
1732595648067.304,0.0,0.0,0.0
1732595648189.881,0.0,0.0,0.0
1732595648314.547,0.0,0.0,0.0
1732595648438.6921,0.0,0.0,0.0
1732595648562.33,0.0,0.0,0.0
1732595648686.524,0.0,0.0,0.0
1732595648810.156,0.0,0.0,0.0
1732595648932.762,0.0,0.0,0.0
1732595649055.795,0.0,0.0,0.0
1732595649174.741,0.0,0.0,0.0
1732595649298.897,0.0,0.0,0.0
1732595649422.461,0.0,0.0,0.0
1732595649545.6582,0.0,0.0,0.0
1732595649669.38,0.0,0.0,0.0
1732595649792.96,0.0,0.0,0.0
1732595649916.046,0.0,0.0,0.0
1732595650036.9712,0.0,0.0,0.0
1732595650160.596,0.0,0.0,0.0
1732595650281.993,0.0,0.0,0.0
1732595650406.739,0.0,0.0,0.0
1732595650529.8828,0.0,0.0,0.0
1732595650652.763,0.0,0.0,0.0
1732595650776.784,0.0,0.0,0.0
1732595651520.903,0.0,0.0,0.0
1732595660074.936,0.0,0.0,0.0
1732595660198.983,0.0,0.0,0.0
1732595660322.3591,0.0,0.0,0.0
1732595660445.221,0.0,0.0,0.0
1732595660569.182,0.0,0.0,0.0
1732595660694.356,0.0,0.0,0.0
1732595660816.05,0.0,0.0,0.0
1732595660939.302,0.0,0.0,0.0
1732595661061.675,0.0,0.0,0.0
1732595661185.078,0.0,0.0,0.0
1732595661308.388,0.0,0.0,0.0
1732595661430.791,0.0,0.0,0.0
1732595661553.211,0.0,0.0,0.0
1732595661677.471,0.0,0.0,0.0
1732595661801.089,0.0,0.0,0.0
1732595661922.614,0.0,0.0,0.0
1732595662045.665,0.0,0.0,0.0
1732595662168.941,0.0,0.0,0.0
1732595662293.425,0.0,0.0,0.0
1732595662416.371,0.0,0.0,0.0
1732595662539.871,0.0,0.0,0.0
1732595662663.366,0.0,0.0,0.0
1732595662787.637,0.0,0.0,0.0
1732595662911.343,0.0,0.0,0.0
1732595663032.8691,0.0,0.0,0.0
1732595663156.842,0.0,0.0,0.0
1732595663277.941,0.0,0.0,0.0
1732595663401.2761,0.0,0.0,0.0
1732595663524.05,0.0,0.0,0.0
1732595663648.098,0.0,0.0,0.0
1732595663771.405,0.0,0.0,0.0
1732595663894.0261,0.0,0.0,0.0
1732595664016.664,0.0,0.0,0.0
1732595664139.14,0.0,0.0,0.0
1732595664263.659,0.0,0.0,0.0
1732595664389.386,0.0,0.0,0.0
1732595664514.541,0.0,0.0,0.0
1732595664635.9712,0.0,0.0,0.0
1732595664759.52,0.0,0.0,0.0
1732595664883.129,0.0,0.0,0.0
1732595665619.3918,0.0,0.0,0.0
1732595674551.364,0.0,0.0,0.0
1732595674674.1309,0.0,0.0,0.0
1732595674797.689,0.0,0.0,0.0
1732595674918.115,0.0,0.0,0.0
1732595675041.2468,0.0,0.0,0.0
1732595675162.494,0.0,0.0,0.0
1732595675285.6309,0.0,0.0,0.0
1732595675409.793,0.0,0.0,0.0
1732595675534.0159,0.0,0.0,0.0
1732595675658.844,0.0,0.0,0.0
1732595675782.0571,0.0,0.0,0.0
1732595675904.609,0.0,0.0,0.0
1732595676027.646,0.0,0.0,0.0
1732595676152.4502,0.0,0.0,0.0
1732595676274.031,0.0,0.0,0.0
1732595676397.647,0.0,0.0,0.0
1732595676520.343,0.0,0.0,0.0
1732595676644.361,0.0,0.0,0.0
1732595676767.613,0.0,0.0,0.0
1732595676890.716,0.0,0.0,0.0
1732595677014.304,0.0,0.0,0.0
1732595677140.305,0.0,0.0,0.0
1732595677262.5889,0.0,0.0,0.0
1732595677384.947,0.0,0.0,0.0
1732595677508.43,0.0,0.0,0.0
1732595677630.208,0.0,0.0,0.0
1732595677754.792,0.0,0.0,0.0
1732595677878.019,0.0,0.0,0.0
1732595678001.434,0.0,0.0,0.0
1732595678124.5168,0.0,0.0,0.0
1732595678248.1538,0.0,0.0,0.0
1732595678371.772,0.0,0.0,0.0
1732595678492.823,0.0,0.0,0.0
1732595678616.049,0.0,0.0,0.0
1732595678737.8809,0.0,0.0,0.0
1732595678862.297,0.0,0.0,0.0
1732595678985.094,0.0,0.0,0.0
1732595679108.457,0.0,0.0,0.0
1732595679232.006,0.0,0.0,0.0
1732595679356.121,0.0,0.0,0.0
1732595680101.323,0.0,0.0,0.0
1732595690851.415,0.0,0.0,0.0
1732595690974.936,0.0,0.0,0.0
1732595691098.199,0.0,0.0,0.0
1732595691221.7332,0.0,0.0,0.0
1732595691345.255,0.0,0.0,0.0
1732595691469.5562,0.0,0.0,0.0
1732595691593.508,0.0,0.0,0.0
1732595691716.5,0.0,0.0,0.0
1732595691839.448,0.0,0.0,0.0
1732595691963.471,0.0,0.0,0.0
1732595692084.44,0.0,0.0,0.0
1732595692208.425,0.0,0.0,0.0
1732595692332.531,0.0,0.0,0.0
1732595692456.007,0.0,0.0,0.0
1732595692579.242,0.0,0.0,0.0
1732595692702.7668,0.0,0.0,0.0
1732595692825.628,0.0,0.0,0.0
1732595692947.236,0.0,0.0,0.0
1732595693070.516,0.0,0.0,0.0
1732595693192.1238,0.0,0.0,0.0
1732595693316.8682,0.0,0.0,0.0
1732595693440.272,0.0,0.0,0.0
1732595693563.638,0.0,0.0,0.0
1732595693686.001,0.0,0.0,0.0
1732595693810.181,0.0,0.0,0.0
1732595693933.705,0.0,0.0,0.0
1732595694055.189,0.0,0.0,0.0
1732595694177.444,0.0,0.0,0.0
1732595694299.968,0.0,0.0,0.0
1732595694424.416,0.0,0.0,0.0
1732595694548.1228,0.0,0.0,0.0
1732595694672.384,0.0,0.0,0.0
1732595694796.514,0.0,0.0,0.0
1732595694920.213,0.0,0.0,0.0
1732595695044.589,0.0,0.0,0.0
1732595695168.596,0.0,0.0,0.0
1732595695291.255,0.0,0.0,0.0
1732595695413.227,0.0,0.0,0.0
1732595695536.277,0.0,0.0,0.0
1732595695659.894,0.0,0.0,0.0
1732595696394.943,0.0,0.0,0.0
1732595703302.77,0.0,0.0,0.0
1732595703423.841,0.0,0.0,0.0
1732595703547.909,0.0,0.0,0.0
1732595703669.8452,0.0,0.0,0.0
1732595703793.212,0.0,0.0,0.0
1732595703916.915,0.0,0.0,0.0
1732595704040.842,0.0,0.0,0.0
1732595704164.0588,0.0,0.0,0.0
1732595704288.6218,0.0,0.0,0.0
1732595704411.651,0.0,0.0,0.0
1732595704533.156,0.0,0.0,0.0
1732595704656.498,0.0,0.0,0.0
1732595704778.272,0.0,0.0,0.0
1732595704902.164,0.0,0.0,0.0
1732595705026.013,0.0,0.0,0.0
1732595705150.1902,0.0,0.0,0.0
1732595705276.0369,0.0,0.0,0.0
1732595705402.146,0.0,0.0,0.0
1732595705525.644,0.0,0.0,0.0
1732595705649.462,0.0,0.0,0.0
1732595705772.9111,0.0,0.0,0.0
1732595705894.0388,0.0,0.0,0.0
1732595706017.4302,0.0,0.0,0.0
1732595706140.1428,0.0,0.0,0.0
1732595706263.087,0.0,0.0,0.0
1732595706385.8398,0.0,0.0,0.0
1732595706508.892,0.0,0.0,0.0
1732595706633.014,0.0,0.0,0.0
1732595706756.618,0.0,0.0,0.0
1732595706879.025,0.0,0.0,0.0
1732595707001.476,0.0,0.0,0.0
1732595707126.0322,0.0,0.0,0.0
1732595707247.205,0.0,0.0,0.0
1732595707371.239,0.0,0.0,0.0
1732595707494.3389,0.0,0.0,0.0
1732595707617.393,0.0,0.0,0.0
1732595707741.648,0.0,0.0,0.0
1732595707865.5242,0.0,0.0,0.0
1732595707989.177,0.0,0.0,0.0
1732595708109.232,0.0,0.0,0.0
1732595708849.073,0.0,0.0,0.0
1732595713575.9348,0.0,0.0,0.0
1732595713696.341,0.0,0.0,0.0
1732595713819.5269,0.0,0.0,0.0
1732595713945.131,0.0,0.0,0.0
1732595714068.176,0.0,0.0,0.0
1732595714190.733,0.0,0.0,0.0
1732595714316.9438,0.0,0.0,0.0
1732595714441.404,0.0,0.0,0.0
1732595714565.465,0.0,0.0,0.0
1732595714689.121,0.0,0.0,0.0
1732595714811.048,0.0,0.0,0.0
1732595714934.741,0.0,0.0,0.0
1732595715055.992,0.0,0.0,0.0
1732595715179.986,0.0,0.0,0.0
1732595715303.595,0.0,0.0,0.0
1732595715426.419,0.0,0.0,0.0
1732595715551.564,0.0,0.0,0.0
1732595715676.1401,0.0,0.0,0.0
1732595715800.5,0.0,0.0,0.0
1732595715924.638,0.0,0.0,0.0
1732595716047.842,0.0,0.0,0.0
1732595716169.532,0.0,0.0,0.0
1732595716292.659,0.0,0.0,0.0
1732595716415.066,0.0,0.0,0.0
1732595716540.601,0.0,0.0,0.0
1732595716663.404,0.0,0.0,0.0
1732595716785.803,0.0,0.0,0.0
1732595716910.496,0.0,0.0,0.0
1732595717033.727,0.0,0.0,0.0
1732595717157.1692,0.0,0.0,0.0
1732595717278.924,0.0,0.0,0.0
1732595717402.303,0.0,0.0,0.0
1732595717523.576,0.0,0.0,0.0
1732595717648.0789,0.0,0.0,0.0
1732595717775.1829,0.0,0.0,0.0
1732595717899.05,0.0,0.0,0.0
1732595718022.882,0.0,0.0,0.0
1732595718145.9539,0.0,0.0,0.0
1732595718270.7642,0.0,0.0,0.0
1732595718395.223,0.0,0.0,0.0
1732595719131.0352,0.0,0.0,0.0
1732595725728.554,0.0,0.0,0.0
1732595725852.119,0.0,0.0,0.0
1732595725978.448,0.0,0.0,0.0
1732595726102.258,0.0,0.0,0.0
1732595726226.237,0.0,0.0,0.0
1732595726347.8242,0.0,0.0,0.0
1732595726470.905,0.0,0.0,0.0
1732595726593.4119,0.0,0.0,0.0
1732595726717.03,0.0,0.0,0.0
1732595726841.725,0.0,0.0,0.0
1732595726963.819,0.0,0.0,0.0
1732595727087.927,0.0,0.0,0.0
1732595727211.49,0.0,0.0,0.0
1732595727334.9832,0.0,0.0,0.0
1732595727457.407,0.0,0.0,0.0
1732595727581.389,0.0,0.0,0.0
1732595727702.18,0.0,0.0,0.0
1732595727825.632,0.0,0.0,0.0
1732595727949.1438,0.0,0.0,0.0
1732595728073.226,0.0,0.0,0.0
1732595728198.196,0.0,0.0,0.0
1732595728321.706,0.0,0.0,0.0
1732595728445.102,0.0,0.0,0.0
1732595728568.48,0.0,0.0,0.0
1732595728691.6968,0.0,0.0,0.0
1732595728814.145,0.0,0.0,0.0
1732595728937.959,0.0,0.0,0.0
1732595729060.953,0.0,0.0,0.0
1732595729186.337,0.0,0.0,0.0
1732595729312.367,0.0,0.0,0.0
1732595729435.6812,0.0,0.0,0.0
1732595729559.5852,0.0,0.0,0.0
1732595729682.4639,0.0,0.0,0.0
1732595729805.364,0.0,0.0,0.0
1732595729928.376,0.0,0.0,0.0
1732595730051.935,0.0,0.0,0.0
1732595730172.262,0.0,0.0,0.0
1732595730295.998,0.0,0.0,0.0
1732595730419.752,0.0,0.0,0.0
1732595730543.146,0.0,0.0,0.0
1732595731293.322,0.0,0.0,0.0
1732595744020.4639,0.0,0.0,0.0
1732595744142.8472,0.0,0.0,0.0
1732595744265.027,0.0,0.0,0.0
1732595744386.586,0.0,0.0,0.0
1732595744510.483,0.0,0.0,0.0
1732595744632.594,0.0,0.0,0.0
1732595744755.767,0.0,0.0,0.0
1732595744879.163,0.0,0.0,0.0
1732595745000.7542,0.0,0.0,0.0
1732595745123.7568,0.0,0.0,0.0
1732595745248.78,0.0,0.0,0.0
1732595745372.0042,0.0,0.0,0.0
1732595745492.989,0.0,0.0,0.0
1732595745617.146,0.0,0.0,0.0
1732595745738.574,0.0,0.0,0.0
1732595745862.8472,0.0,0.0,0.0
1732595745986.516,0.0,0.0,0.0
1732595746110.6228,0.0,0.0,0.0
1732595746234.447,0.0,0.0,0.0
1732595746358.474,0.0,0.0,0.0
1732595746481.196,0.0,0.0,0.0
1732595746602.746,0.0,0.0,0.0
1732595746726.243,0.0,0.0,0.0
1732595746848.845,0.0,0.0,0.0
1732595746972.0881,0.0,0.0,0.0
1732595747095.084,0.0,0.0,0.0
1732595747219.883,0.0,0.0,0.0
1732595747344.367,0.0,0.0,0.0
1732595747467.2551,0.0,0.0,0.0
1732595747590.848,0.0,0.0,0.0
1732595747712.997,0.0,0.0,0.0
1732595747836.204,0.0,0.0,0.0
1732595747956.146,0.0,0.0,0.0
1732595748080.8179,0.0,0.0,0.0
1732595748204.151,0.0,0.0,0.0
1732595748327.942,0.0,0.0,0.0
1732595748451.652,0.0,0.0,0.0
1732595748574.829,0.0,0.0,0.0
1732595748697.9648,0.0,0.0,0.0
1732595748819.356,0.0,0.0,0.0
1732595749557.118,0.0,0.0,0.0
1732595770823.216,0.0,0.0,0.0
1732595770947.813,0.0,0.0,0.0
1732595771070.7559,0.0,0.0,0.0
1732595771193.9148,0.0,0.0,0.0
1732595771318.365,0.0,0.0,0.0
1732595771439.7659,0.0,0.0,0.0
1732595771564.249,0.0,0.0,0.0
1732595771687.9421,0.0,0.0,0.0
1732595771812.3801,0.0,0.0,0.0
1732595771935.945,0.0,0.0,0.0
1732595772060.827,0.0,0.0,0.0
1732595772183.7349,0.0,0.0,0.0
1732595772305.9949,0.0,0.0,0.0
1732595772430.178,0.0,0.0,0.0
1732595772551.229,0.0,0.0,0.0
1732595772674.4412,0.0,0.0,0.0
1732595772797.2988,0.0,0.0,0.0
1732595772921.632,0.0,0.0,0.0
1732595773045.565,0.0,0.0,0.0
1732595773168.513,0.0,0.0,0.0
1732595773292.176,0.0,0.0,0.0
1732595773416.1401,0.0,0.0,0.0
1732595773538.9768,0.0,0.0,0.0
1732595773661.314,0.0,0.0,0.0
1732595773785.107,0.0,0.0,0.0
1732595773906.896,0.0,0.0,0.0
1732595774030.3408,0.0,0.0,0.0
1732595774156.0928,0.0,0.0,0.0
1732595774279.648,0.0,0.0,0.0
1732595774404.407,0.0,0.0,0.0
1732595774528.323,0.0,0.0,0.0
1732595774652.605,0.0,0.0,0.0
1732595774777.12,0.0,0.0,0.0
1732595774900.325,0.0,0.0,0.0
1732595775021.962,0.0,0.0,0.0
1732595775144.336,0.0,0.0,0.0
1732595775266.988,0.0,0.0,0.0
1732595775391.5962,0.0,0.0,0.0
1732595775515.843,0.0,0.0,0.0
1732595775639.697,0.0,0.0,0.0
1732595776376.7122,0.0,0.0,0.0
1732595783413.957,0.0,0.0,0.0
1732595783533.9749,0.0,0.0,0.0
1732595783657.844,0.0,0.0,0.0
1732595783781.544,0.0,0.0,0.0
1732595783906.28,0.0,0.0,0.0
1732595784029.9348,0.0,0.0,0.0
1732595784154.439,0.0,0.0,0.0
1732595784280.019,0.0,0.0,0.0
1732595784402.512,0.0,0.0,0.0
1732595784526.093,0.0,0.0,0.0
1732595784647.202,0.0,0.0,0.0
1732595784770.8909,0.0,0.0,0.0
1732595784892.893,0.0,0.0,0.0
1732595785017.3062,0.0,0.0,0.0
1732595785141.398,0.0,0.0,0.0
1732595785264.124,0.0,0.0,0.0
1732595785386.8699,0.0,0.0,0.0
1732595785510.7551,0.0,0.0,0.0
1732595785633.911,0.0,0.0,0.0
1732595785756.461,0.0,0.0,0.0
1732595785879.603,0.0,0.0,0.0
1732595786002.6082,0.0,0.0,0.0
1732595786127.013,0.0,0.0,0.0
1732595786249.561,0.0,0.0,0.0
1732595786372.645,0.0,0.0,0.0
1732595786497.073,0.0,0.0,0.0
1732595786621.031,0.0,0.0,0.0
1732595786745.037,0.0,0.0,0.0
1732595786866.3071,0.0,0.0,0.0
1732595786988.911,0.0,0.0,0.0
1732595787111.959,0.0,0.0,0.0
1732595787235.2249,0.0,0.0,0.0
1732595787359.109,0.0,0.0,0.0
