Time,q1,q2,q3,q4,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z
1733362712797.497,0.67315673828125,-0.65032958984375,0.250732421875,-0.24700927734375,-0.12,-10.06,0.33,-32.6875,16.1875,38.375,-0.001090830782496456,0.003272492347489368,-0.002181661564992912
1733362712924.228,0.6732177734375,-0.65032958984375,0.25079345703125,-0.24700927734375,-0.14,-10.07,0.33,-31.25,15.875,38.375,0.001090830782496456,0.0,0.006544984694978736
1733362713049.701,0.6732177734375,-0.65032958984375,0.25079345703125,-0.24700927734375,-0.14,-10.05,0.33,-31.875,15.875,38.375,0.0,0.002181661564992912,0.00545415391248228
1733362713177.208,0.6732177734375,-0.65032958984375,0.25079345703125,-0.24700927734375,-0.12,-10.06,0.29,-33.375,16.1875,37.5625,0.001090830782496456,0.001090830782496456,0.001090830782496456
1733362713303.948,0.6732177734375,-0.65032958984375,0.25079345703125,-0.24700927734375,-0.18,-10.02,0.28,-31.875,15.875,37.5625,-0.001090830782496456,0.002181661564992912,0.0
1733362713433.522,0.6732177734375,-0.65032958984375,0.25079345703125,-0.24700927734375,-0.16,-10.05,0.29,-33.0625,16.5625,38.375,0.007635815477475192,0.002181661564992912,-0.002181661564992912
1733362713562.458,0.6732177734375,-0.65032958984375,0.25079345703125,-0.24700927734375,-0.11,-10.01,0.27,-31.875,16.5625,38.375,0.001090830782496456,0.0,0.002181661564992912
1733362713691.949,0.6732177734375,-0.65032958984375,0.25079345703125,-0.24700927734375,-0.07,317.62,0.27,-32.6875,16.5625,38.375,0.004363323129985824,-0.001090830782496456,-0.003272492347489368
1733362713817.199,0.6732177734375,-0.65032958984375,0.25079345703125,-0.24700927734375,-0.19,-10.040000000000001,0.25,2016.4375,15.875,38.0,-0.00545415391248228,-0.003272492347489368,0.003272492347489368
1733362713944.449,0.6732177734375,-0.65032958984375,0.25079345703125,-0.24700927734375,-0.16,-10.06,0.31,-33.375,15.5,37.5625,-0.001090830782496456,0.001090830782496456,0.0
1733362714069.915,0.6732177734375,-0.65032958984375,0.25079345703125,-0.24700927734375,-0.19,-10.06,0.31,-31.25,15.875,38.75,0.0,-0.004363323129985824,0.003272492347489368
1733362714197.998,0.6732177734375,-0.65032958984375,0.25079345703125,-0.24700927734375,-0.1,-10.040000000000001,0.29,-30.875,15.5,38.0,-0.003272492347489368,-0.001090830782496456,0.002181661564992912
1733362714322.149,0.6732177734375,-0.65032958984375,0.25079345703125,-0.24700927734375,-0.17,-10.09,0.31,-34.5625,16.1875,38.75,-0.003272492347489368,-0.001090830782496456,-0.003272492347489368
1733362714450.0688,0.6732177734375,-0.65032958984375,0.25079345703125,-0.24700927734375,-0.24,-10.02,0.29,-32.6875,15.875,38.375,-0.002181661564992912,-0.004363323129985824,0.002181661564992912
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733362714695.8152,0.6732177734375,-0.65032958984375,0.25079345703125,-0.2469482421875,-0.04,-10.03,0.34,-33.75,16.1875,38.75,0.001090830782496456,-0.001090830782496456,-0.002181661564992912
1733362714821.2458,0.6732177734375,-0.65032958984375,0.25079345703125,-0.2469482421875,-0.08,-10.03,0.33,-30.5,15.875,38.75,0.002181661564992912,0.0,-0.001090830782496456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733362715070.515,0.6732177734375,-0.65032958984375,0.25079345703125,-0.2469482421875,-0.14,-10.040000000000001,0.31,-31.5625,15.875,38.0,0.0,0.001090830782496456,-0.002181661564992912
1733362715198.026,0.6732177734375,-0.65032958984375,0.25079345703125,-0.2469482421875,-0.14,-10.05,0.27,-34.1875,15.875,37.5625,0.003272492347489368,0.0,-0.001090830782496456
1733362715326.931,0.6732177734375,-0.65032958984375,0.25079345703125,-0.2469482421875,-0.2,-10.040000000000001,0.27,-31.875,16.1875,39.0625,-0.007635815477475192,-0.001090830782496456,0.00545415391248228
1733362715456.811,0.6732177734375,-0.65032958984375,0.25079345703125,-0.2469482421875,-0.16,-10.02,0.32,-31.875,16.1875,38.0,-0.001090830782496456,0.002181661564992912,-0.004363323129985824
1733362715582.967,0.6732177734375,-0.65032958984375,0.25079345703125,-0.2469482421875,-0.22,-10.06,0.33,-30.0625,16.5625,38.375,0.0,-0.001090830782496456,0.003272492347489368
1733362715708.948,0.6732177734375,-0.65032958984375,0.25079345703125,-0.2469482421875,-0.09,-10.02,0.31,-33.0625,15.875,39.0625,0.002181661564992912,0.001090830782496456,-0.003272492347489368
1733362715833.607,0.6732177734375,-0.65032958984375,0.25079345703125,-0.2469482421875,-0.19,-10.06,0.29,-30.875,16.1875,39.5,0.002181661564992912,0.004363323129985824,-0.003272492347489368
1733362716672.969,0.67315673828125,-0.650390625,0.2508544921875,-0.2469482421875
1733362760957.689,0.675537109375,-0.6490478515625,0.24627685546875,-0.2484130859375,-0.26,-10.03,0.34,-31.875,15.875,37.1875,0.011999138607461015,0.003272492347489368,-0.001090830782496456
1733362761082.9128,0.67523193359375,-0.6494140625,0.24627685546875,-0.24835205078125,0.04,-10.03,0.14,-33.0625,17.0,37.5625,0.007635815477475192,0.002181661564992912,-0.002181661564992912
1733362761209.0981,0.67547607421875,-0.64910888671875,0.246337890625,-0.24835205078125,-0.03,-10.05,0.25,-31.875,16.5625,37.5625,-0.008726646259971648,0.002181661564992912,-0.00545415391248228
1733362761336.6858,0.675537109375,-0.64910888671875,0.24627685546875,-0.24835205078125,-0.15,-10.05,0.52,-34.875,-2032.125,38.6875,-0.026179938779914945,-0.00545415391248228,0.001090830782496456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733362761589.509,0.67547607421875,-0.6490478515625,0.24658203125,-0.248291015625,-0.3,-9.99,0.32,-34.0625,16.1875,38.6875,0.025089107997418487,0.007635815477475192,-0.011999138607461015
1733362761718.557,0.6754150390625,-0.6490478515625,0.24639892578125,-0.2486572265625,-0.2,-10.14,0.31,-32.25,16.5625,37.1875,0.01090830782496456,0.002181661564992912,0.01090830782496456
1733362761846.373,0.67559814453125,-0.64886474609375,0.2464599609375,-0.24859619140625,-0.38,-10.33,0.45,-32.25,16.5625,38.25,0.002181661564992912,-0.001090830782496456,0.018544123302439753
1733362761974.23,0.675537109375,-0.64862060546875,0.2470703125,-0.248779296875,-0.02,-10.200000000000001,0.49,-32.6875,16.1875,38.0,0.015271630954950384,0.007635815477475192,0.031634092692397225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733362762225.448,0.67547607421875,-0.64678955078125,0.250244140625,-0.25042724609375,-1.16,-9.76,0.28,-32.25,16.5625,36.5,0.06654067773228381,0.022907446432425576,0.03599741582238305
1733362762354.022,0.674072265625,-0.64691162109375,0.25128173828125,-0.25286865234375,-0.32,-9.77,-0.6,-32.25,17.375,37.1875,0.016362461737446838,0.030543261909900768,0.030543261909900768
1733362762490.9412,0.67431640625,-0.64617919921875,0.25201416015625,-0.2535400390625,-0.55,-9.58,0.13,-34.0625,16.1875,37.1875,-0.050178215994836975,0.007635815477475192,-0.018544123302439753
1733362762620.5461,0.6741943359375,-0.64459228515625,0.254638671875,-0.25518798828125,-1.5,-10.38,0.49,-33.0625,15.875,36.5,-0.05235987755982989,0.04363323129985824,0.04254240051736178
1733362762746.8691,0.6728515625,-0.643798828125,0.2568359375,-0.25860595703125,0.0,-9.790000000000001,0.3,-33.75,16.1875,37.5625,-0.0719948316447661,0.04690572364734761,0.05672320068981571
1733362762873.977,0.671875,-0.6429443359375,0.25970458984375,-0.26025390625,-0.36,-9.33,0.58,-31.875,15.875,36.5,0.013089969389957472,0.04690572364734761,0.0272707695624114
1733362763001.656,0.67108154296875,-0.642578125,0.26055908203125,-0.26226806640625,0.37,-9.35,0.42,-32.25,15.875,36.75,-0.09053895494720585,0.006544984694978736,0.019634954084936207
1733362763129.467,0.6708984375,-0.64227294921875,0.261474609375,-0.2626953125,0.41000000000000003,-9.3,0.67,-34.0625,15.875,37.5625,-0.12435470920459599,0.015271630954950384,-0.06981317007977318
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733362763378.7861,0.66943359375,-0.64154052734375,0.26495361328125,-0.26470947265625,-0.81,-10.93,0.06,-34.0625,16.5625,35.375,-0.008726646259971648,-0.020725784867432664,0.05781403147231216
1733362763504.332,0.669921875,-0.64208984375,0.26324462890625,-0.2637939453125,-0.07,-10.52,0.54,-33.75,15.5,36.75,-0.07635815477475191,-0.04254240051736178,-0.061086523819801536
1733362763634.358,0.67156982421875,-0.64141845703125,0.26141357421875,-0.2630615234375,-0.55,-10.73,1.51,-33.375,17.0,36.5,-0.05126904677733343,-0.04363323129985824,-0.06654067773228381
1733362763763.877,0.6710205078125,-0.64312744140625,0.26068115234375,-0.26116943359375,-1.03,-10.8,0.06,-33.0625,16.5625,36.75,-0.05126904677733343,-0.011999138607461015,0.006544984694978736
1733362763889.783,0.670166015625,-0.64447021484375,0.2591552734375,-0.2613525390625,-0.35000000000000003,-10.120000000000001,-0.68,-32.6875,15.875,36.75,-0.038179077387375956,0.001090830782496456,0.00545415391248228
1733362764017.005,0.67010498046875,-0.64471435546875,0.2578125,-0.2623291015625,0.23,-9.55,-0.17,-33.75,16.1875,36.75,-0.19198621771937624,-0.009817477042468103,0.013089969389957472
1733362764142.972,0.671875,-0.6439208984375,0.2559814453125,-0.26153564453125,0.65,-9.63,0.59,-33.75,17.0,36.5,-0.06544984694978735,-0.044724062082354694,-0.06217735460229799
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733362764389.669,0.67132568359375,-0.64520263671875,0.25604248046875,-0.25970458984375,-0.64,-11.15,-0.38,-32.6875,16.1875,37.5625,-0.04690572364734761,-0.02399827721492203,0.09817477042468103
1733362764516.685,0.67095947265625,-0.646484375,0.25341796875,-0.2601318359375,0.2,-11.26,-0.55,-32.25,16.1875,36.75,0.061086523819801536,-0.06654067773228381,0.037088246604879506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733362764763.592,0.671630859375,-0.64654541015625,0.2529296875,-0.2587890625,-0.77,-10.32,0.3,-33.0625,15.875,36.5,0.011999138607461015,-0.022907446432425576,0.00545415391248228
1733362764889.168,0.6710205078125,-0.64739990234375,0.25140380859375,-0.25958251953125,-0.41000000000000003,-10.040000000000001,0.1,-31.5625,15.875,36.75,0.008726646259971648,-0.03381575425739013,0.001090830782496456
1733362765017.087,0.670654296875,-0.64788818359375,0.25018310546875,-0.26055908203125,0.27,-9.68,-0.25,-31.5625,15.875,37.5625,-0.00545415391248228,-0.025089107997418487,0.039269908169872414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733362765264.168,0.67120361328125,-0.6473388671875,0.25030517578125,-0.2603759765625,0.01,-10.040000000000001,0.65,-34.0625,16.5625,36.5,-0.01090830782496456,0.0,-0.015271630954950384
1733362765390.185,0.67108154296875,-0.64752197265625,0.2501220703125,-0.2603759765625,-0.01,-10.01,0.54,-32.6875,16.1875,37.5625,0.011999138607461015,-0.017453292519943295,0.032724923474893676
1733362765518.559,0.67095947265625,-0.64776611328125,0.25018310546875,-0.26007080078125,-0.06,-10.02,0.24,-31.875,16.1875,36.75,0.019634954084936207,-0.015271630954950384,0.003272492347489368
1733362765645.932,0.670654296875,-0.64801025390625,0.25030517578125,-0.260009765625,-0.19,-9.950000000000001,0.03,-33.75,16.5625,38.0,-0.002181661564992912,-0.007635815477475192,0.008726646259971648
1733362765771.677,0.67047119140625,-0.64825439453125,0.25048828125,-0.25982666015625,-0.08,-9.98,0.12,-33.0625,16.1875,36.75,-0.007635815477475192,0.0,-0.00545415391248228
1733362765897.399,0.6705322265625,-0.64813232421875,0.25054931640625,-0.25982666015625,0.07,-10.05,0.42,-33.0625,15.875,36.0625,-0.00545415391248228,0.002181661564992912,-0.009817477042468103
1733362766639.769,0.67047119140625,-0.64825439453125,0.250732421875,-0.25958251953125
1733362781852.4329,0.6695556640625,-0.64935302734375,0.2510986328125,-0.25885009765625,0.66,-10.07,0.07,-34.5,15.875,37.5625,0.017453292519943295,-0.002181661564992912,0.001090830782496456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733362782094.708,0.6695556640625,-0.64935302734375,0.25140380859375,-0.25836181640625,-0.01,-10.1,0.42,-31.5625,16.1875,36.75,-0.015271630954950384,-0.01090830782496456,0.020725784867432664
1733362782218.545,0.6693115234375,-0.64971923828125,0.251220703125,-0.258544921875,0.05,-9.88,-0.07,-34.0625,16.1875,36.75,-0.055632369907319255,-0.001090830782496456,0.020725784867432664
1733362782345.161,0.66973876953125,-0.64947509765625,0.251220703125,-0.25799560546875,0.11,-9.81,0.42,-34.5,16.1875,37.1875,-0.06654067773228381,-0.020725784867432664,0.03381575425739013
1733362782471.087,0.67034912109375,-0.6488037109375,0.2513427734375,-0.25787353515625,-0.26,-9.790000000000001,1.1500000000000001,-33.75,15.875,36.5,-0.030543261909900768,-0.022907446432425576,0.008726646259971648
1733362782596.163,0.67047119140625,-0.64910888671875,0.250732421875,-0.25738525390625,-0.37,-10.18,0.73,-33.75,15.875,36.75,0.037088246604879506,-0.020725784867432664,-0.022907446432425576
1733362782719.656,0.67034912109375,-0.64947509765625,0.24981689453125,-0.25762939453125,-0.15,-9.82,0.65,-33.75,15.5,36.75,0.008726646259971648,-0.0272707695624114,-0.004363323129985824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733362783079.203,0.67144775390625,-0.64990234375,0.248291015625,-0.25518798828125,0.24,-10.790000000000001,1.06,-33.375,16.5625,36.75,-0.037088246604879506,-0.016362461737446838,-0.020725784867432664
1733362783202.765,0.67236328125,-0.651123046875,0.2451171875,-0.25274658203125,0.8,-10.16,1.22,-33.375,15.875,37.5625,-0.006544984694978736,-0.08944812416470939,0.015271630954950384
1733362783324.856,0.674560546875,-0.6510009765625,0.24298095703125,-0.249267578125,0.07,-8.700000000000001,1.96,-33.0625,16.5625,37.1875,0.09926560120717749,-0.04363323129985824,0.07090400086226964
1733362783452.4119,0.6748046875,-0.65252685546875,0.24249267578125,-0.2451171875,-0.19,-11.77,0.39,-32.25,16.1875,37.1875,-0.006544984694978736,-0.09490227807719166,0.04363323129985824
1733362783577.414,0.67730712890625,-0.65374755859375,0.2371826171875,-0.2401123046875,1.6,-8.75,1.1500000000000001,-32.25,16.5625,37.5,-0.11671889372712078,-0.15271630954950383,0.06544984694978735
1733362783703.957,0.67999267578125,-0.65325927734375,0.23785400390625,-0.2330322265625,-1.46,-10.38,3.04,-33.375,16.5625,38.5625,0.17562375598192942,-0.04799655442984406,0.10035643198967395
1733362783827.1028,0.67926025390625,-0.6566162109375,0.23614501953125,-0.2274169921875,-1.9100000000000001,-9.61,-1.24,-31.875,16.1875,38.5625,0.2683443724941282,-0.13853550937704992,-0.20507618710933373
1733362783953.8071,0.67889404296875,-0.65972900390625,0.23016357421875,-0.2255859375,-1.48,-9.09,-1.48,-31.5625,15.5,38.25,-0.36979163526629855,-0.11671889372712078,0.08290313946973066
1733362784078.41,0.6805419921875,-0.6607666015625,0.22650146484375,-0.22125244140625,1.52,-8.58,0.79,-31.1875,16.5625,37.5625,-0.037088246604879506,-0.09708393964218458,-0.00545415391248228
1733362784205.2678,0.6824951171875,-0.6605224609375,0.2252197265625,-0.21734619140625,0.81,-10.49,1.85,-31.5625,16.5625,39.375,0.022907446432425576,-0.013089969389957472,0.04145156973486533
1733362784331.5251,0.68304443359375,-0.6622314453125,0.2203369140625,-0.21527099609375,1.93,-11.02,1.37,-30.0625,15.875,38.5625,-0.06217735460229799,0.0,-0.1810779098944117
1733362784459.373,0.68408203125,-0.6634521484375,0.21942138671875,-0.20904541015625,-0.9,-10.120000000000001,1.24,-30.375,16.1875,39.0,0.10253809355466686,-0.0272707695624114,-0.10144726277217041
1733362784584.1628,0.68426513671875,-0.66534423828125,0.217529296875,-0.20440673828125,-0.92,-9.6,-0.32,-29.375,15.875,39.375,0.21380283336930536,-0.039269908169872414,0.004363323129985824
1733362784710.3428,0.68328857421875,-0.6676025390625,0.2154541015625,-0.20245361328125,-0.15,-9.540000000000001,-0.62,-29.0,15.875,39.75,-0.001090830782496456,-0.02181661564992912,-0.1832595714594046
1733362784834.483,0.6837158203125,-0.6678466796875,0.212646484375,-0.20318603515625,-0.46,-9.72,0.6,-29.375,16.1875,39.75,0.019634954084936207,-0.020725784867432664,-0.05781403147231216
1733362784961.184,0.68316650390625,-0.66961669921875,0.21044921875,-0.2015380859375,0.44,-10.0,-0.37,-29.75,15.875,39.75,-0.028361600344907856,-0.02399827721492203,0.018544123302439753
1733362785085.329,0.68341064453125,-0.6702880859375,0.20928955078125,-0.19976806640625,0.5,-10.24,-0.51,-28.25,16.1875,39.0,0.00545415391248228,0.007635815477475192,-0.037088246604879506
1733362785212.1028,0.68353271484375,-0.67059326171875,0.2081298828125,-0.199462890625,1.17,-10.21,-0.05,-30.0625,15.875,39.0,-0.019634954084936207,-0.00545415391248228,-0.032724923474893676
1733362785338.451,0.6842041015625,-0.67022705078125,0.20843505859375,-0.19805908203125,-0.42,-10.23,0.56,-29.375,16.1875,39.375,0.0,-0.004363323129985824,-0.032724923474893676
1733362785465.051,0.68402099609375,-0.67059326171875,0.2078857421875,-0.19793701171875,-0.12,-10.26,0.44,-28.25,15.875,40.0625,0.04690572364734761,0.003272492347489368,-0.013089969389957472
1733362785591.032,0.683837890625,-0.67095947265625,0.20770263671875,-0.19775390625,-0.35000000000000003,-10.14,-0.07,-30.375,15.875,39.375,0.016362461737446838,0.00545415391248228,0.002181661564992912
1733362785718.946,0.68389892578125,-0.6708984375,0.20758056640625,-0.19769287109375,-0.32,-10.11,-0.04,-30.375,16.1875,39.75,-0.006544984694978736,-0.001090830782496456,0.00545415391248228
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733362786076.56,0.68414306640625,-0.67071533203125,0.2069091796875,-0.1982421875,0.19,-10.03,0.01,-29.375,15.5,40.5,-0.002181661564992912,-0.016362461737446838,0.020725784867432664
1733362786200.839,0.6844482421875,-0.67047119140625,0.20721435546875,-0.19769287109375,-0.34,-10.06,0.14,-28.25,15.875,39.0,-0.01090830782496456,-0.002181661564992912,-0.004363323129985824
1733362786326.3708,0.68450927734375,-0.67034912109375,0.2069091796875,-0.19805908203125,-0.03,-10.03,0.35000000000000003,-29.375,16.1875,39.75,-0.006544984694978736,-0.006544984694978736,0.014180800172453928
1733362786449.844,0.6846923828125,-0.67022705078125,0.2069091796875,-0.197998046875,-0.22,-10.040000000000001,0.29,-29.375,16.1875,39.75,0.007635815477475192,-0.002181661564992912,-0.006544984694978736
1733362786572.98,0.68487548828125,-0.66998291015625,0.206787109375,-0.19818115234375,-0.14,-10.07,0.16,-30.375,15.5,39.75,0.0,-0.002181661564992912,-0.002181661564992912
1733362786698.1,0.6849365234375,-0.66998291015625,0.20672607421875,-0.19818115234375,-0.07,-10.06,0.13,-30.375,17.0,39.375,-0.002181661564992912,-0.002181661564992912,-0.002181661564992912
1733362787444.115,0.68499755859375,-0.669921875,0.20648193359375,-0.198486328125
1733362791389.82,0.68536376953125,-0.66949462890625,0.20599365234375,-0.19891357421875,-0.08,-10.08,0.11,-27.0625,16.5625,39.0,0.003272492347489368,0.0,0.001090830782496456
1733362791516.723,0.6854248046875,-0.66949462890625,0.2059326171875,-0.198974609375,-0.21,-10.05,0.18,-30.0625,16.1875,40.5,-0.008726646259971648,0.001090830782496456,-0.01090830782496456
1733362791641.76,0.6854248046875,-0.66943359375,0.20587158203125,-0.1990966796875,-0.23,-10.07,0.23,-30.0625,15.5,40.0625,-0.009817477042468103,0.002181661564992912,-0.00545415391248228
1733362791767.24,0.6856689453125,-0.669189453125,0.20574951171875,-0.19915771484375,-0.24,-10.1,0.46,-30.0625,15.875,40.0625,0.014180800172453928,0.0,0.014180800172453928
1733362791893.987,0.68597412109375,-0.66888427734375,0.20562744140625,-0.19927978515625,0.22,-10.08,0.35000000000000003,-29.375,15.5,40.0625,0.0545415391248228,-0.001090830782496456,0.0
1733362792021.2231,0.68560791015625,-0.6690673828125,0.20574951171875,-0.19976806640625,0.54,-10.08,0.09,-29.75,16.1875,39.75,-0.002181661564992912,0.028361600344907856,-0.020725784867432664
1733362792145.897,0.6861572265625,-0.668701171875,0.20556640625,-0.19952392578125,0.21,-10.57,0.61,-30.375,17.0,39.0,0.038179077387375956,0.004363323129985824,0.007635815477475192
1733362792269.217,0.68609619140625,-0.66900634765625,0.2049560546875,-0.1993408203125,-0.38,-9.08,0.56,-30.375,16.1875,39.75,-0.05999569303730508,-0.037088246604879506,0.04145156973486533
1733362792396.017,0.6859130859375,-0.67010498046875,0.2039794921875,-0.19720458984375,-0.88,-9.1,0.11,-30.75,16.5625,39.75,-0.136353847812057,-0.06981317007977318,0.031634092692397225
1733362792521.432,0.685791015625,-0.6705322265625,0.20269775390625,-0.197509765625,-0.33,-10.21,0.78,-29.375,15.5,40.0625,0.05345070834232634,-0.0545415391248228,-0.14180800172453928
1733362792647.1301,0.68646240234375,-0.67132568359375,0.19927978515625,-0.1959228515625,-0.27,-10.48,0.39,-29.375,16.1875,39.375,-0.05890486225480862,-0.11126473981463851,0.07853981633974483
1733362792772.6892,0.6868896484375,-0.6724853515625,0.19683837890625,-0.19293212890625,-0.5700000000000001,-9.52,0.23,-29.6875,16.1875,39.75,-0.05999569303730508,-0.0916297857297023,0.022907446432425576
1733362792899.2021,0.68896484375,-0.6724853515625,0.19305419921875,-0.1893310546875,0.33,-9.98,0.62,-27.875,15.875,40.5,0.2083486794568231,-0.11562806294462433,-0.014180800172453928
1733362793026.212,0.69049072265625,-0.67340087890625,0.19024658203125,-0.18310546875,-0.08,-11.48,0.98,-29.75,15.5,40.0625,0.06981317007977318,-0.06544984694978735,-0.06872233929727672
1733362793152.3691,0.69244384765625,-0.6741943359375,0.1846923828125,-0.17864990234375,-1.1,-10.290000000000001,1.8800000000000001,-29.6875,16.1875,41.25,0.0545415391248228,-0.12435470920459599,-0.12762720155208535
1733362793278.343,0.69305419921875,-0.67633056640625,0.1795654296875,-0.17303466796875,-0.96,-10.15,-0.06,-26.0625,15.875,39.75,0.04254240051736178,-0.13962634015954636,0.14944381720201447
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733362793525.833,0.69744873046875,-0.67742919921875,0.168701171875,-0.161865234375,-0.35000000000000003,-9.44,0.05,-26.375,15.5,40.875,0.08617563181722002,-0.13199052468207118,0.006544984694978736
1733362793654.348,0.70184326171875,-0.67559814453125,0.16510009765625,-0.1539306640625,-2.27,-11.61,1.4000000000000001,-27.5,16.5625,39.75,-0.00545415391248228,-0.17453292519943295,0.16798794050445423
1733362793780.751,0.7022705078125,-0.67822265625,0.15826416015625,-0.14764404296875,0.0,-10.77,-0.36,-25.25,16.1875,40.875,-0.11453723216212788,-0.1407171709420428,0.12980886311707826
1733362793909.053,0.70233154296875,-0.68035888671875,0.154541015625,-0.14111328125,0.42,-10.74,-0.8,-26.75,16.1875,41.5625,0.00545415391248228,-0.1439896632895322,-0.05235987755982989
1733362794035.417,0.70452880859375,-0.679931640625,0.15167236328125,-0.13519287109375,-1.98,-10.05,0.05,-24.5625,16.5625,40.875,0.03599741582238305,-0.10799224746714914,-0.04145156973486533
1733362794162.141,0.70611572265625,-0.68023681640625,0.14459228515625,-0.1334228515625,0.0,-10.56,0.22,-25.25,15.875,40.5,0.14944381720201447,-0.08726646259971647,-0.11235557059713497
1733362794289.185,0.70648193359375,-0.68133544921875,0.1412353515625,-0.12921142578125,0.47000000000000003,-9.92,-0.04,-24.875,16.5625,42.0,0.10799224746714914,-0.044724062082354694,0.01090830782496456
1733362794414.291,0.70806884765625,-0.68084716796875,0.13946533203125,-0.1251220703125,-0.6900000000000001,-10.71,-0.1,-24.5625,16.1875,41.25,0.07963064712224129,-0.06435901616729091,0.07090400086226964
