Time,q1,q2,q3,q4,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z
1732595453762.9548,0.59637451171875,-0.46514892578125,-0.40533447265625,0.51348876953125,0.08,-9.78,2.37,4.6875,8.875,-2.0625,-0.001090830782496456,-0.001090830782496456,0.0
1732595453884.767,0.59637451171875,-0.46514892578125,-0.40533447265625,0.51348876953125,0.05,-9.78,2.41,3.25,9.6875,-3.1875,-0.003272492347489368,0.0,0.0
1732595454009.368,0.59637451171875,-0.46514892578125,-0.40533447265625,0.51348876953125,0.09,-9.790000000000001,2.41,4.0625,10.0625,-1.6875,0.0,0.003272492347489368,0.0
1732595454131.0452,0.59637451171875,-0.46514892578125,-0.40533447265625,0.51348876953125,0.07,-9.8,2.4,3.6875,10.375,-1.6875,0.002181661564992912,0.0,0.001090830782496456
1732595454254.3508,0.59637451171875,-0.46514892578125,-0.40533447265625,0.51348876953125,0.08,-9.77,2.38,4.6875,9.6875,-1.6875,0.0,0.0,0.0
1732595454378.591,0.59637451171875,-0.46514892578125,-0.40533447265625,0.51348876953125,0.06,-9.8,2.41,3.6875,10.375,-2.5,-0.001090830782496456,0.0,-0.001090830782496456
1732595454503.628,0.59637451171875,-0.46514892578125,-0.40533447265625,0.51348876953125,0.06,-9.81,2.41,3.25,10.375,-1.6875,-0.003272492347489368,0.0,0.0
1732595454627.849,0.59637451171875,-0.46514892578125,-0.40533447265625,0.51348876953125,0.05,-9.78,2.41,2.875,10.6875,-3.1875,-0.002181661564992912,0.0,-0.001090830782496456
1732595454750.772,0.59637451171875,-0.46514892578125,-0.40533447265625,0.51348876953125,0.1,-9.81,2.41,4.0625,10.375,-2.5,0.0,-0.003272492347489368,0.0
1732595454874.821,0.59637451171875,-0.46514892578125,-0.40533447265625,0.51348876953125,0.07,-9.78,2.38,3.6875,9.25,-2.5,0.0,-0.002181661564992912,0.001090830782496456
1732595455707.7861,0.59637451171875,-0.46514892578125,-0.39752197265625,0.51348876953125
1732595560466.723,0.59417724609375,-0.4691162109375,-0.403564453125,0.51385498046875,-0.06,-9.8,2.59,4.0625,10.0625,-2.0625,0.003272492347489368,0.009817477042468103,-0.007635815477475192
1732595560588.785,0.5941162109375,-0.46923828125,-0.4036865234375,0.51373291015625,-0.05,-9.67,2.47,4.375,10.375,-1.375,0.02181661564992912,-0.002181661564992912,-0.00545415391248228
1732595560711.0342,0.593994140625,-0.4693603515625,-0.40380859375,0.51361083984375,-0.08,-9.73,2.18,4.6875,9.6875,-2.875,0.020725784867432664,0.003272492347489368,-0.001090830782496456
1732595560834.409,0.5941162109375,-0.4693603515625,-0.4036865234375,0.51361083984375,0.07,-9.81,2.23,3.6875,10.0625,-2.5,0.002181661564992912,0.001090830782496456,0.0
1732595560958.5,0.593994140625,-0.4693603515625,-0.403564453125,0.51385498046875,0.31,-9.6,1.75,3.6875,10.0625,-2.0625,-0.04690572364734761,0.0,0.025089107997418487
1732595561082.754,0.59429931640625,-0.46881103515625,-0.40313720703125,0.5142822265625,0.64,-9.58,2.59,4.375,9.6875,-1.375,-0.02945243112740431,0.02945243112740431,-0.12435470920459599
1732595561205.113,0.59393310546875,-0.46875,-0.4019775390625,0.51568603515625,-0.25,-9.65,2.91,4.6875,9.6875,-1.375,0.03599741582238305,0.01090830782496456,-0.0272707695624114
1732595561330.698,0.5941162109375,-0.4676513671875,-0.4010009765625,0.51727294921875,0.3,-9.48,2.8000000000000003,4.375,9.6875,-1.6875,0.04908738521234052,-0.011999138607461015,-0.009817477042468103
1732595561454.478,0.59161376953125,-0.46844482421875,-0.39996337890625,0.5201416015625,-1.25,-9.08,2.34,3.6875,9.25,-2.5,-0.0818123086872342,-0.016362461737446838,0.10581058590215622
1732595561576.9219,0.59130859375,-0.4661865234375,-0.39947509765625,0.52294921875,-0.12,-9.94,3.99,5.875,9.6875,-2.0625,0.04363323129985824,-0.026179938779914945,-0.030543261909900768
1732595561699.576,0.58892822265625,-0.46612548828125,-0.4002685546875,0.5250244140625,-0.98,-9.71,3.52,4.6875,8.875,-2.5,-0.007635815477475192,-0.032724923474893676,-0.004363323129985824
1732595561824.29,0.58551025390625,-0.46514892578125,-0.4027099609375,0.52783203125,-0.9500000000000001,-9.31,1.9000000000000001,3.6875,8.875,-2.0625,0.061086523819801536,-0.11671889372712078,0.04690572364734761
1732595561951.911,0.5823974609375,-0.46673583984375,-0.40545654296875,0.52777099609375,-0.68,-9.63,0.08,4.0,9.25,-2.0625,-0.06763150851478027,-0.04363323129985824,0.2203478180642841
1732595562074.002,0.5867919921875,-0.4630126953125,-0.40594482421875,0.52587890625,0.5,-9.71,3.33,2.875,9.25,-2.875,-0.12326387842209953,-0.025089107997418487,-0.009817477042468103
1732595562195.593,0.59228515625,-0.4556884765625,-0.4058837890625,0.526123046875,-0.02,-9.57,6.53,4.375,9.25,-2.875,0.20398535632683726,-0.03381575425739013,-0.07853981633974483
1732595562319.479,0.5897216796875,-0.45770263671875,-0.40948486328125,0.5244140625,-2.25,-8.11,1.26,2.1875,9.6875,-3.25,-0.10471975511965978,-0.05345070834232634,0.22689280275926285
1732595562441.145,0.59716796875,-0.45135498046875,-0.409912109375,0.52117919921875,2.04,-6.43,3.31,4.375,9.25,-3.1875,-0.05345070834232634,0.018544123302439753,-0.03490658503988659
1732595562565.839,0.58856201171875,-0.45782470703125,-0.41168212890625,0.52386474609375,-2.48,-9.47,-1.19,3.25,10.0625,-3.25,-0.16253378659197193,-0.10471975511965978,0.1439896632895322
1732595562690.2349,0.5872802734375,-0.45770263671875,-0.4110107421875,0.5260009765625,-2.25,-8.98,-0.22,4.0625,8.875,-2.875,-0.31525009614147576,-0.11017390903214205,0.20725784867432664
1732595562812.999,0.588134765625,-0.453125,-0.41107177734375,0.5289306640625,1.3,-12.67,4.72,4.0625,9.25,-2.5,-0.06872233929727672,-0.14289883250703572,-0.15162547876700738
1732595562936.504,0.58026123046875,-0.45623779296875,-0.41131591796875,0.53472900390625,-1.6600000000000001,-12.450000000000001,5.25,2.875,9.6875,-3.1875,0.007635815477475192,-0.08399397025222712,0.5541420375081997
1732595563060.3271,0.5760498046875,-0.45635986328125,-0.41583251953125,0.53570556640625,1.71,-9.86,0.71,4.375,8.875,-2.5,0.3337942194439155,-0.13199052468207118,0.07635815477475191
1732595563181.7551,0.57342529296875,-0.45477294921875,-0.41961669921875,0.53692626953125,0.07,-9.34,0.59,2.1875,9.25,-4.375,-0.11344640137963143,-0.05999569303730508,0.008726646259971648
1732595563302.578,0.57574462890625,-0.449462890625,-0.42144775390625,0.53753662109375,1.51,-9.23,3.35,3.25,8.5625,-2.875,0.06326818538479445,-0.07853981633974483,0.055632369907319255
1732595563426.792,0.5738525390625,-0.4503173828125,-0.42193603515625,0.53839111328125,0.4,-10.09,1.8800000000000001,2.875,8.875,-2.875,0.08508480103472356,-0.017453292519943295,0.07853981633974483
1732595563550.715,0.573486328125,-0.44891357421875,-0.424072265625,0.538330078125,1.56,-9.75,1.0,2.875,8.5625,-2.875,0.07853981633974483,-0.07744898555724837,-0.10253809355466686
1732595563675.146,0.57342529296875,-0.447021484375,-0.42547607421875,0.53887939453125,1.87,-9.51,1.61,2.875,9.25,-5.1875,-0.10362892433716332,-0.06326818538479445,-0.015271630954950384
1732595563799.5232,0.57330322265625,-0.44635009765625,-0.42523193359375,0.5396728515625,1.32,-9.8,2.0100000000000002,1.75,8.875,-4.0625,-0.08399397025222712,-0.032724923474893676,0.001090830782496456
1732595563922.963,0.57232666015625,-0.446533203125,-0.4248046875,0.54095458984375,0.36,-9.76,2.95,2.1875,8.875,-4.375,-0.025089107997418487,-0.018544123302439753,0.03490658503988659
1732595564047.3772,0.57171630859375,-0.446533203125,-0.4249267578125,0.54150390625,0.19,-9.85,2.66,1.75,8.5625,-3.25,0.08072147790473774,-0.014180800172453928,-0.007635815477475192
1732595564169.129,0.571044921875,-0.4471435546875,-0.425537109375,0.54119873046875,0.04,-9.9,1.6,3.25,1.25,-4.375,0.04363323129985824,0.002181661564992912,-0.001090830782496456
1732595564293.945,0.57086181640625,-0.44732666015625,-0.425537109375,0.541259765625,0.02,-9.9,1.73,2.1875,8.875,-4.375,-0.02399827721492203,0.003272492347489368,0.004363323129985824
1732595564415.457,0.57110595703125,-0.44708251953125,-0.42535400390625,0.5413818359375,0.28,-9.73,2.49,1.375,8.875,-4.375,-0.03490658503988659,0.003272492347489368,0.001090830782496456
1732595564539.225,0.57122802734375,-0.4468994140625,-0.4251708984375,0.54150390625,0.12,-9.73,2.82,2.875,9.25,-3.5625,-0.007635815477475192,0.006544984694978736,0.001090830782496456
1732595564661.5242,0.571044921875,-0.44708251953125,-0.42523193359375,0.54150390625,0.1,-9.75,2.48,1.75,9.25,-4.0625,0.025089107997418487,0.001090830782496456,0.003272492347489368
1732595564783.46,0.5709228515625,-0.447265625,-0.4254150390625,0.54132080078125,0.08,-9.81,2.39,2.875,8.5625,-4.375,0.009817477042468103,-0.001090830782496456,-0.014180800172453928
1732595564908.64,0.57147216796875,-0.446533203125,-0.42547607421875,0.541259765625,0.07,-9.74,2.22,3.25,8.5625,-4.0625,-0.016362461737446838,0.0,0.003272492347489368
1732595565031.828,0.57171630859375,-0.4462890625,-0.42529296875,0.5413818359375,0.11,-9.75,2.54,2.875,9.25,-4.375,-0.011999138607461015,-0.003272492347489368,0.00545415391248228
1732595565155.3198,0.57183837890625,-0.4461669921875,-0.4254150390625,0.54132080078125,0.15,-9.76,2.48,3.25,9.25,-4.0625,0.001090830782496456,0.0,0.001090830782496456
1732595565279.768,0.5718994140625,-0.446044921875,-0.42547607421875,0.541259765625,0.11,-9.77,2.42,0.375,9.25,-4.375,0.002181661564992912,0.0,-0.002181661564992912
1732595566021.3562,0.5723876953125,-0.4454345703125,-0.42559814453125,0.5411376953125
1732595573877.189,0.57257080078125,-0.4453125,-0.4263916015625,0.5404052734375,0.09,-9.700000000000001,2.33,2.875,9.25,-4.375,-0.003272492347489368,0.0,0.006544984694978736
1732595574000.976,0.57269287109375,-0.44512939453125,-0.42626953125,0.54046630859375,0.1,-9.81,2.52,2.875,9.6875,-3.6875,0.032724923474893676,0.006544984694978736,-0.001090830782496456
1732595574124.391,0.572509765625,-0.4453125,-0.42596435546875,0.54083251953125,-0.12,-9.93,2.3000000000000003,3.25,9.25,-3.6875,0.016362461737446838,0.004363323129985824,0.017453292519943295
1732595574247.561,0.5723876953125,-0.44549560546875,-0.42547607421875,0.5411376953125,-0.15,-9.6,2.41,2.5625,8.875,-3.5625,0.00545415391248228,0.006544984694978736,0.025089107997418487
1732595574372.268,0.57293701171875,-0.4453125,-0.425048828125,0.54107666015625,1.8800000000000001,-9.64,2.72,2.1875,9.25,-4.75,0.05235987755982989,0.037088246604879506,-0.001090830782496456
1732595574495.6309,0.5703125,-0.4483642578125,-0.4237060546875,0.5423583984375,-0.44,-7.2,1.71,2.875,8.1875,-5.1875,-0.11780972450961724,0.025089107997418487,0.01090830782496456
1732595574619.136,0.57086181640625,-0.44891357421875,-0.42401123046875,0.5411376953125,-0.08,-8.64,1.0,3.6875,9.25,-4.0625,-0.04908738521234052,-0.007635815477475192,0.05126904677733343
1732595574741.985,0.57135009765625,-0.4476318359375,-0.423583984375,0.5419921875,0.59,-9.86,3.27,2.5625,8.1875,-2.875,-0.09817477042468103,-0.00545415391248228,-0.038179077387375956
1732595574866.658,0.57098388671875,-0.44677734375,-0.42303466796875,0.54351806640625,0.0,-9.6,4.0,2.875,8.5625,-4.0625,-0.04145156973486533,-0.013089969389957472,-0.037088246604879506
1732595574988.591,0.57012939453125,-0.44635009765625,-0.42333984375,0.54449462890625,-0.74,-9.6,4.38,2.5625,8.875,-4.375,0.07090400086226964,0.009817477042468103,-0.0818123086872342
1732595575111.613,0.56884765625,-0.4468994140625,-0.4254150390625,0.54376220703125,-0.81,-9.18,2.52,1.0625,8.875,-5.1875,-0.011999138607461015,-0.004363323129985824,-0.019634954084936207
1732595575234.92,0.56805419921875,-0.44580078125,-0.42730712890625,0.5440673828125,-0.26,-9.23,2.44,2.875,8.5625,-4.75,-0.0545415391248228,-0.07963064712224129,0.037088246604879506
1732595575357.773,0.5687255859375,-0.4410400390625,-0.42816162109375,0.5465087890625,0.5700000000000001,-9.64,4.67,1.75,8.875,-4.375,0.022907446432425576,-0.08508480103472356,-0.011999138607461015
1732595575483.25,0.565185546875,-0.44140625,-0.43109130859375,0.547607421875,-1.1,-9.290000000000001,3.41,2.5625,8.875,-4.375,-0.06654067773228381,-0.019634954084936207,-0.16689710972195776
1732595575607.5898,0.56500244140625,-0.4375,-0.42999267578125,0.55181884765625,-0.62,-8.83,6.43,2.1875,9.6875,-5.1875,0.07090400086226964,-0.04145156973486533,-0.09817477042468103
1732595575731.405,0.56103515625,-0.43731689453125,-0.43316650390625,0.55352783203125,0.0,-13.15,4.75,2.5625,8.875,-5.5625,0.006544984694978736,0.009817477042468103,-0.002181661564992912
1732595575855.231,0.55780029296875,-0.437255859375,-0.43548583984375,0.554931640625,-1.42,-10.16,5.25,1.0625,8.5625,-4.75,-0.24107360293171676,-0.05672320068981571,-0.04690572364734761
1732595575978.512,0.5555419921875,-0.43719482421875,-0.44000244140625,0.55377197265625,-0.75,-9.33,1.72,3.25,8.875,-4.75,0.20289452554434081,-0.04036073895236887,-0.02181661564992912
1732595576103.06,0.5595703125,-0.4346923828125,-0.441650390625,0.55035400390625,1.93,-7.98,2.22,0.6875,9.6875,-4.375,-0.05672320068981571,-0.009817477042468103,-0.007635815477475192
1732595576223.574,0.55731201171875,-0.4334716796875,-0.443115234375,0.5523681640625,3.91,-11.92,0.78,1.75,8.875,-4.0625,-0.05781403147231216,-0.04581489286485115,-0.09926560120717749
1732595576346.0742,0.54876708984375,-0.43841552734375,-0.44232177734375,0.5576171875,-2.79,-8.41,0.34,0.0,9.25,-4.75,-0.38942658935123475,-0.0272707695624114,0.1265363707695889
1732595576469.941,0.5506591796875,-0.43341064453125,-0.442138671875,0.55987548828125,-0.41000000000000003,-11.21,3.63,0.375,10.0625,-4.75,-0.10471975511965978,-0.09817477042468103,0.025089107997418487
1732595576593.2952,0.54986572265625,-0.42755126953125,-0.44586181640625,0.56219482421875,1.1500000000000001,-11.07,4.8100000000000005,1.0625,8.5625,-5.1875,0.358883327441334,-0.06326818538479445,-0.09708393964218458
1732595576718.404,0.54559326171875,-0.42938232421875,-0.44818115234375,0.5631103515625,-0.14,-9.16,0.35000000000000003,1.0625,9.25,-4.75,0.09599310885968812,-0.022907446432425576,0.07853981633974483
1732595576842.3691,0.544189453125,-0.42755126953125,-0.4500732421875,0.5643310546875,-0.42,-9.99,0.91,0.6875,10.0625,-5.5625,-0.04145156973486533,-0.07744898555724837,0.009817477042468103
1732595576966.516,0.5440673828125,-0.425048828125,-0.45062255859375,0.56591796875,0.6,-10.06,1.68,0.6875,8.875,-5.875,-0.031634092692397225,-0.07853981633974483,0.08835729338221293
1732595577091.196,0.54180908203125,-0.42486572265625,-0.453369140625,0.5660400390625,-0.35000000000000003,-9.91,0.81,0.375,8.875,-5.1875,-0.2585268954516601,-0.07090400086226964,-0.009817477042468103
1732595577214.193,0.5438232421875,-0.4208984375,-0.453125,0.5672607421875,1.57,-10.4,3.21,-1.5,8.1875,-5.1875,-0.07635815477475191,-0.06763150851478027,0.008726646259971648
1732595577337.822,0.5406494140625,-0.42236328125,-0.4544677734375,0.568115234375,-1.17,-9.92,0.73,0.375,8.1875,-5.875,0.10144726277217041,-0.0545415391248228,-0.0272707695624114
1732595577461.654,0.5408935546875,-0.42120361328125,-0.4547119140625,0.56854248046875,-0.63,-10.76,1.68,-0.75,9.6875,-5.1875,-0.011999138607461015,-0.03599741582238305,0.12544553998709243
1732595577582.519,0.54180908203125,-0.41900634765625,-0.454833984375,0.56915283203125,0.42,-10.09,3.04,0.0,8.875,-4.75,0.009817477042468103,-0.017453292519943295,0.05126904677733343
1732595577705.321,0.54058837890625,-0.4195556640625,-0.4552001953125,0.56964111328125,-0.34,-9.88,2.46,0.375,7.75,-5.875,0.04690572364734761,0.002181661564992912,0.014180800172453928
1732595577828.4521,0.54058837890625,-0.41925048828125,-0.45574951171875,0.5694580078125,0.27,-9.78,2.2,-0.375,8.5625,-5.875,0.02181661564992912,0.00545415391248228,0.001090830782496456
1732595577952.529,0.54046630859375,-0.4193115234375,-0.45574951171875,0.56951904296875,0.28,-9.790000000000001,1.93,-0.75,8.875,-5.875,0.019634954084936207,-0.00545415391248228,0.015271630954950384
1732595578078.882,0.54034423828125,-0.41943359375,-0.4556884765625,0.56964111328125,-0.01,-9.85,2.07,-1.0625,8.875,-6.6875,-0.017453292519943295,-0.001090830782496456,0.002181661564992912
1732595578202.522,0.54071044921875,-0.4190673828125,-0.45562744140625,0.569580078125,0.28,-9.78,2.4,0.0,8.875,-5.875,-0.020725784867432664,0.002181661564992912,0.003272492347489368
1732595578325.234,0.540771484375,-0.4189453125,-0.45550537109375,0.5697021484375,0.02,-9.78,2.61,-0.75,8.5625,-5.875,-0.002181661564992912,0.003272492347489368,-0.00545415391248228
1732595578449.738,0.541259765625,-0.41839599609375,-0.45550537109375,0.56964111328125,0.22,-9.78,2.58,0.0,8.5625,-5.1875,0.016362461737446838,-0.002181661564992912,0.001090830782496456
1732595578573.2852,0.54132080078125,-0.41827392578125,-0.45556640625,0.56964111328125,0.03,-9.78,2.49,-0.375,8.875,-5.5625,0.01090830782496456,0.0,0.002181661564992912
1732595578695.395,0.54144287109375,-0.41815185546875,-0.45556640625,0.56964111328125,0.25,-9.8,2.35,-1.0625,9.25,-5.875,0.004363323129985824,0.003272492347489368,-0.002181661564992912
1732595579441.0579,0.54205322265625,-0.4173583984375,-0.45556640625,0.569580078125
1732595585706.5488,0.54290771484375,-0.41595458984375,-0.45526123046875,0.570068359375,0.22,-9.72,2.37,-0.375,8.875,-6.25,-0.001090830782496456,0.001090830782496456,0.0
1732595585829.5032,0.54290771484375,-0.41595458984375,-0.45526123046875,0.570068359375,0.14,-9.700000000000001,2.36,0.0,8.5625,-4.75,-0.001090830782496456,0.0,0.006544984694978736
1732595585953.134,0.54296875,-0.4158935546875,-0.45513916015625,0.57012939453125,0.29,-9.73,2.48,-0.75,9.6875,-4.375,-0.002181661564992912,0.002181661564992912,0.004363323129985824
1732595586076.646,0.54296875,-0.4158935546875,-0.45526123046875,0.570068359375,0.39,-9.93,2.29,-0.375,8.5625,-5.875,0.018544123302439753,-0.001090830782496456,-0.006544984694978736
1732595586199.759,0.54296875,-0.4158935546875,-0.455322265625,0.57000732421875,0.29,-9.84,2.18,-0.375,8.875,-5.875,0.01090830782496456,-0.002181661564992912,0.0
1732595586320.7559,0.54315185546875,-0.41571044921875,-0.45526123046875,0.57000732421875,0.22,-9.77,2.36,0.375,8.875,-4.75,-0.017453292519943295,0.008726646259971648,-0.002181661564992912
1732595586443.304,0.54345703125,-0.4154052734375,-0.455078125,0.570068359375,0.45,-9.72,2.82,-1.5,8.5625,-5.5625,-0.008726646259971648,0.004363323129985824,-0.013089969389957472
1732595586566.111,0.5435791015625,-0.415283203125,-0.45501708984375,0.570068359375,0.29,-9.72,2.7,0.0,9.25,-7.0625,0.009817477042468103,-0.003272492347489368,0.009817477042468103
1732595586690.595,0.5435791015625,-0.41522216796875,-0.45477294921875,0.57037353515625,0.39,-9.69,2.6,-1.0625,8.5625,-4.75,0.007635815477475192,-0.006544984694978736,0.037088246604879506
1732595586814.343,0.54388427734375,-0.41424560546875,-0.453857421875,0.57147216796875,0.24,-10.3,3.18,-1.5,8.5625,-5.875,0.23234695667174513,-0.025089107997418487,0.03599741582238305
1732595586938.487,0.54217529296875,-0.4156494140625,-0.45452880859375,0.57159423828125,-1.04,-10.59,1.79,-1.5,8.875,-5.875,0.025089107997418487,0.019634954084936207,0.030543261909900768
1732595587062.9111,0.5428466796875,-0.414306640625,-0.45465087890625,0.57183837890625,0.78,-9.44,3.04,0.6875,9.25,-5.875,-0.12980886311707826,-0.006544984694978736,0.026179938779914945
1732595587186.135,0.54205322265625,-0.41400146484375,-0.4542236328125,0.5731201171875,-0.11,-9.0,3.5700000000000003,-0.75,8.1875,-6.6875,-0.002181661564992912,-0.03490658503988659,0.039269908169872414
1732595587308.865,0.5411376953125,-0.412353515625,-0.454833984375,0.57470703125,-0.3,-9.84,4.07,-0.75,8.5625,-5.875,0.11453723216212788,-0.04581489286485115,0.004363323129985824
1732595587434.416,0.53857421875,-0.41259765625,-0.45660400390625,0.5755615234375,-0.38,-9.34,2.36,-3.25,8.875,-6.25,0.04690572364734761,-0.025089107997418487,0.038179077387375956
1732595587558.178,0.53662109375,-0.4114990234375,-0.45709228515625,0.5777587890625,-0.59,-9.89,2.0100000000000002,0.375,8.875,-5.5625,-0.014180800172453928,-0.09490227807719166,0.07417649320975901
1732595587679.856,0.5355224609375,-0.4112548828125,-0.45770263671875,0.57843017578125,0.48,-10.09,2.08,-1.5,8.5625,-5.5625,0.037088246604879506,-0.00545415391248228,0.08399397025222712
1732595587803.039,0.53717041015625,-0.41064453125,-0.4554443359375,0.57916259765625,-0.23,-9.47,4.8,-2.5625,8.875,-6.6875,-0.32506757318394386,0.08072147790473774,-0.1461713248545251
1732595587925.571,0.53753662109375,-0.4132080078125,-0.4527587890625,0.57904052734375,-1.51,-9.06,3.73,-3.0,8.875,-5.875,0.10362892433716332,0.019634954084936207,-0.05235987755982989
1732595588049.542,0.53692626953125,-0.414306640625,-0.45587158203125,0.576416015625,2.17,-9.16,0.87,-1.5,8.875,-6.25,-0.006544984694978736,-0.06872233929727672,0.1439896632895322
1732595588173.958,0.53765869140625,-0.41778564453125,-0.45343017578125,0.57513427734375,-0.89,-9.22,0.71,-1.875,8.5625,-6.25,-0.16253378659197193,0.03381575425739013,0.10362892433716332
